node.number,load.type,status,region,zone,active.power.MW,reactive.power.MVAR,active.power.const.current.MW,reactive.power.const.current.MVAR,active.power.const.admittance.MW,reactive.power.const.admittance.MVAR,owner.number
141622,1,1,1,14,20.332,4.129,0,0,0,0,52
141623,1,1,1,14,22.523,4.573,0,0,0,0,52
141624,1,1,1,14,28.4,5.767,0,0,0,0,52
141625,1,1,1,14,33.811,11.113,0,0,0,0,52
141625,2,1,1,14,32.73,10.758,0,0,0,0,52
141626,1,1,1,14,13.649,2.772,0,0,0,0,52
141627,1,1,1,14,8.142,1.653,0,0,0,0,52
141628,1,1,1,14,53.647,10.893,0,0,0,0,52
141629,1,1,1,14,17.112,3.475,0,0,0,0,52
141630,1,1,1,14,36.599,7.432,0,0,0,0,52
141631,1,1,1,14,62.279,12.646,0,0,0,0,52
141632,1,1,1,14,31.123,6.32,0,0,0,0,52
141633,1,1,1,14,55.521,11.274,0,0,0,0,52
141634,1,1,1,14,10,3,0,0,0,0,52
141635,1,1,1,14,13.649,2.772,0,0,0,0,52
141636,1,1,1,14,56.305,11.433,0,0,0,0,52
141637,1,1,1,14,56.305,11.433,0,0,0,0,52
141638,1,1,1,14,6.825,1.386,0,0,0,0,52
141639,1,1,1,14,31.282,6.352,0,0,0,0,52
141640,1,1,1,14,32.845,6.669,0,0,0,0,52
141641,1,1,1,14,18.77,3.811,0,0,0,0,52
141642,1,1,1,14,42.229,8.575,0,0,0,0,52
141643,1,1,1,14,18.77,3.811,0,0,0,0,52
141644,1,1,1,14,12.511,2.54,0,0,0,0,52
141645,1,1,1,14,53.173,10.797,0,0,0,0,52
141646,1,1,1,14,13.649,2.772,0,0,0,0,52
141648,1,1,1,14,48.312,9.81,0,0,0,0,52
141650,1,1,1,14,12.946,2.629,0,0,0,0,52
141651,1,1,1,14,16.107,3.271,0,0,0,0,52
141652,1,1,1,14,28.027,5.691,0,0,0,0,52
141653,1,1,1,14,15.469,3.141,0,0,0,0,52
141654,1,1,1,14,39.943,8.111,0,0,0,0,52
141655,1,1,1,14,23.836,4.84,0,0,0,0,52
141656,1,1,1,14,22.552,4.579,0,0,0,0,52
141657,1,1,1,14,12.887,2.617,0,0,0,0,52
141658,1,1,1,14,24.507,4.976,0,0,0,0,52
141659,1,1,1,14,36.488,7.409,0,0,0,0,52
141660,1,1,1,14,43.119,8.756,0,0,0,0,52
141661,1,1,1,14,12.946,2.629,0,0,0,0,52
141662,1,1,1,14,6.473,1.314,0,0,0,0,52
141663,1,1,1,14,12.946,2.629,0,0,0,0,52
141664,1,1,1,14,42.149,8.559,0,0,0,0,52
141665,1,1,1,14,42.82,8.695,0,0,0,0,52
141666,1,1,1,14,44.606,9.058,0,0,0,0,52
141667,1,1,1,14,13.649,2.772,0,0,0,0,52
141668,1,1,1,14,25.087,5.094,0,0,0,0,52
141669,1,1,1,14,35.253,7.158,0,0,0,0,52
141670,1,1,1,14,22.287,4.525,0,0,0,0,52
141671,1,1,1,14,9.369,1.902,0,0,0,0,52
141672,1,1,1,14,18.77,3.811,0,0,0,0,52
141673,1,1,1,14,11.433,2.321,0,0,0,0,52
141674,1,1,1,14,8.057,1.636,0,0,0,0,52
141675,1,1,1,14,40.948,8.315,0,0,0,0,52
141676,1,1,1,14,7.695,1.563,0,0,0,0,52
141677,1,1,1,14,0.361,0.073,0,0,0,0,52
141678,1,1,1,14,12.946,2.629,0,0,0,0,52
141679,1,1,1,14,12.946,2.629,0,0,0,0,52
141680,1,1,1,14,12.946,2.629,0,0,0,0,52
141681,1,1,1,14,12.946,2.629,0,0,0,0,52
141682,1,1,1,14,12.946,2.629,0,0,0,0,52
141683,1,1,1,14,20.96,4.256,0,0,0,0,52
141684,1,1,1,14,20.019,4.065,0,0,0,0,52
141685,1,1,1,14,12.946,2.629,0,0,0,0,52
141686,1,1,1,14,62.079,12.606,0,0,0,0,52
141687,1,1,1,14,39.829,8.088,0,0,0,0,52
141688,1,1,1,14,62.56,12.703,0,0,0,0,52
141689,1,1,1,14,18.77,3.811,0,0,0,0,52
141690,1,1,1,14,65.688,13.338,0,0,0,0,52
141691,1,1,1,14,53.114,10.785,0,0,0,0,52
141692,1,1,1,14,12.871,2.613,0,0,0,0,52
141694,1,1,1,14,12.946,2.629,0,0,0,0,52
141695,1,1,1,14,12.946,2.629,0,0,0,0,52
141696,1,0,1,14,10,3,0,0,0,0,52
141697,1,1,1,14,19.418,3.943,0,0,0,0,52
141698,1,1,1,14,12.946,2.629,0,0,0,0,52
141932,1,1,1,14,5.475,1.112,0,0,0,0,52
142233,1,1,1,14,89.145,18.102,0,0,0,0,52
142240,1,1,1,14,12.946,2.629,0,0,0,0,52
142241,1,1,1,14,0,0,0,0,0,0,52
142244,1,0,1,14,0,0,0,0,0,0,52
142249,R8,0,1,14,20,8,0,0,0,0,60
142266,1,1,1,14,162.552,33.008,0,0,0,0,52
142320,1,1,1,14,174.164,35.365,0,0,0,0,52
142321,1,1,1,14,162.552,33.008,0,0,0,0,52
142324,1,1,1,14,92.888,18.862,0,0,0,0,52
142325,1,1,1,14,92.888,18.862,0,0,0,0,52
142326,1,1,1,14,92.888,18.862,0,0,0,0,52
142327,1,1,1,14,34.833,7.073,0,0,0,0,52
142329,1,1,1,14,34.833,7.073,0,0,0,0,52
142330,1,1,1,14,58.055,11.789,0,0,0,0,52
143021,1,1,1,14,13.954,2.834,0,0,0,0,52
143045,1,1,1,14,43.814,8.897,0,0,0,0,52
143046,1,1,1,14,12.946,2.629,0,0,0,0,52
143050,1,1,1,14,10,2,0,0,0,0,52
143054,1,1,1,14,6.638,1.348,0,0,0,0,52
143057,1,1,1,14,12.946,2.629,0,0,0,0,52
143060,1,1,1,14,6.825,1.386,0,0,0,0,52
143061,1,1,1,14,12.946,2.629,0,0,0,0,52
143062,1,1,1,14,6.473,1.314,0,0,0,0,52
143063,1,1,1,14,12.946,2.629,0,0,0,0,52
143064,1,1,1,14,10,6,0,0,0,0,52
143068,1,1,1,14,13.272,2.695,0,0,0,0,52
143069,1,1,1,14,5,1,0,0,0,0,52
143072,1,1,1,14,27.983,5.682,0,0,0,0,52
146003,1,1,1,14,107.915,21.913,0,0,0,0,52
146012,1,1,1,14,70.38,14.291,0,0,0,0,52
146019,1,1,1,14,242.106,49.162,0,0,0,0,52
146019,R3,0,1,14,30.1,5,0,0,0,0,60
146020,1,1,1,14,163.791,33.259,0,0,0,0,52
146022,1,1,1,14,156.398,31.758,0,0,0,0,52
146023,1,1,1,14,13.272,2.695,0,0,0,0,52
146025,1,1,1,14,110.732,22.485,0,0,0,0,52
146030,1,1,1,14,29.715,6.034,0,0,0,0,52
146043,1,1,1,14,82.577,16.768,0,0,0,0,52
146044,1,1,1,14,43.814,8.897,0,0,0,0,52
146055,1,1,1,14,13.277,2.696,0,0,0,0,52
146067,1,1,1,14,6.825,1.386,0,0,0,0,52
146070,1,1,1,14,18.685,3.794,0,0,0,0,52
146071,1,1,1,14,10.217,2.075,0,0,0,0,52
146101,1,1,1,14,282.882,57.442,0,0,0,0,52
146104,1,1,1,14,96.967,19.69,0,0,0,0,52
146105,1,1,1,14,90.711,18.42,0,0,0,0,52
146127,1,1,1,14,229.28,46.557,0,0,0,0,52
146135,1,1,1,14,35.972,7.304,0,0,0,0,52
146136,1,1,1,14,42.229,8.575,0,0,0,0,52
146138,1,1,1,14,204.738,41.574,0,0,0,0,52
146139,1,1,1,14,121.991,24.771,0,0,0,0,52
152200,1,1,1,15,0,0,0,0,0,0,54
152207,1,1,1,15,144.019,29.244,0,0,0,0,54
152233,1,1,1,15,164.592,33.422,0,0,0,0,54
153000,1,1,1,15,113.157,22.977,0,0,0,0,54
153000,R1,0,1,15,14.42,3,0,0,0,0,60
153006,1,1,1,15,97.727,19.844,0,0,0,0,54
153012,1,1,1,15,126.87,25.762,0,0,0,0,54
153013,1,1,1,15,166.651,33.84,0,0,0,0,54
153015,1,1,1,15,97.727,19.844,0,0,0,0,54
153016,1,1,1,15,174.88,35.511,0,0,0,0,54
153021,1,1,1,15,118.301,24.022,0,0,0,0,54
153023,1,1,1,15,108.014,21.933,0,0,0,0,54
153024,1,1,1,15,82.296,16.711,0,0,0,0,54
153026,1,1,1,15,133.731,27.155,0,0,0,0,54
153029,1,1,1,15,147.311,29.913,0,0,0,0,54
153030,1,1,1,15,118.301,24.022,0,0,0,0,54
153032,1,1,1,15,72.009,14.622,0,0,0,0,54
153035,1,1,1,15,149.162,30.289,0,0,0,0,54
153036,1,1,1,15,66.866,13.578,0,0,0,0,54
153037,1,1,1,15,46.291,9.4,0,0,0,0,54
156001,1,0,1,15,0,0,0,0,0,0,54
156002,1,1,1,15,72.009,14.622,0,0,0,0,54
156004,1,1,1,15,169.736,34.466,0,0,0,0,54
156005,1,1,1,15,84.148,17.087,0,0,0,0,54
156007,1,1,1,15,61.723,12.533,0,0,0,0,54
156008,1,1,1,15,111.1,22.56,0,0,0,0,54
156009,1,1,1,15,120.872,24.544,0,0,0,0,54
156010,1,1,1,15,303.468,61.622,0,0,0,0,54
156011,1,1,1,15,133.731,27.155,0,0,0,0,54
156014,1,1,1,15,298.324,60.577,0,0,0,0,54
156017,1,1,1,15,293.181,59.533,0,0,0,0,54
156017,G,1,1,15,20.255,4.113,0,0,0,0,54
156018,1,1,1,15,63.47,12.888,0,0,0,0,54
156019,1,1,1,15,82.296,16.711,0,0,0,0,54
156020,1,1,1,15,133.731,27.155,0,0,0,0,54
156022,1,1,1,15,36.005,7.311,0,0,0,0,54
156025,1,1,1,15,30.86,6.266,0,0,0,0,54
156027,1,1,1,15,216.027,43.866,0,0,0,0,54
156028,1,1,1,15,120.872,24.544,0,0,0,0,54
156033,1,1,1,15,77.153,15.667,0,0,0,0,54
156034,1,1,1,15,159.449,32.378,0,0,0,0,54
156038,1,1,1,15,77.153,15.667,0,0,0,0,54
156038,R2,0,1,15,12.81,3,0,0,0,0,60
156055,1,1,1,15,164.592,33.422,0,0,0,0,54
161000,1,1,1,16,18.476,3.752,0,0,0,0,53
161000,CR,0,1,16,0,0,0,0,0,5.43,53
161001,1,1,1,16,20.856,4.235,0,0,0,0,53
161001,CR,0,1,16,0,0,0,0,0,10.751,53
161002,1,1,1,16,27.197,5.523,0,0,0,0,53
161002,CR,0,1,16,0,0,0,0,0,10.86,53
161003,1,1,1,16,10.363,2.104,0,0,0,0,53
161003,CR,0,1,16,0,0,0,0,0,5.43,53
161004,1,1,1,16,22.605,4.59,0,0,0,0,53
161004,CR,0,1,16,0,0,0,0,0,5.43,53
161005,1,1,1,16,38.499,7.817,0,0,0,0,53
161005,CR,0,1,16,0,0,0,0,0,5.43,53
161006,1,1,1,16,20.641,4.191,0,0,0,0,53
161006,CR,0,1,16,0,0,0,0,0,10.86,53
161008,1,1,1,16,73.452,14.915,0,0,0,0,53
161008,CR,0,1,16,0,0,0,0,0,15.86,53
161009,1,1,1,16,47.231,9.591,0,0,0,0,53
161009,CR,0,1,16,0,0,0,0,0,5.43,53
161010,1,1,1,16,36.348,7.381,0,0,0,0,53
161010,CR,0,1,16,0,0,0,0,0,10.86,53
161011,1,1,1,16,34.471,7,0,0,0,0,53
161011,CR,0,1,16,0,0,0,0,0,5.43,53
161012,1,1,1,16,17.868,3.628,0,0,0,0,53
161012,CR,0,1,16,0,0,0,0,0,5.43,53
161013,1,1,1,16,26.068,5.293,0,0,0,0,53
161013,CR,0,1,16,0,0,0,0,0,5.43,53
161014,CR,0,1,16,0,0,0,0,0,5.43,53
161015,1,1,1,16,16.787,3.409,0,0,0,0,53
161015,CR,0,1,16,0,0,0,0,0,5.43,53
161016,1,1,1,16,35.537,7.216,0,0,0,0,53
161016,CR,0,1,16,0,0,0,0,0,5.43,53
161017,1,1,1,16,0,0,0,0,0,0,53
161017,CR,0,1,16,0,0,0,0,0,5.43,53
161018,1,1,1,16,10.363,2.104,0,0,0,0,53
161018,CR,0,1,16,0,0,0,0,0,5.43,53
161019,1,1,1,16,57.973,11.772,0,0,0,0,53
161019,CR,0,1,16,0,0,0,0,0,10.86,53
161020,1,1,1,16,27.631,5.611,0,0,0,0,53
161020,CR,0,1,16,0,0,0,0,0,16.29,53
161022,1,1,1,16,16.578,3.366,0,0,0,0,53
161022,CR,0,1,16,0,0,0,0,0,5.43,53
161023,1,1,1,16,12.079,2.453,0,0,0,0,53
161023,CR,0,1,16,0,0,0,0,0,10.86,53
161024,1,1,1,16,9.572,1.944,0,0,0,0,53
161024,CR,0,1,16,0,0,0,0,0,5.43,53
161025,1,1,1,16,24.441,4.963,0,0,0,0,53
161025,CR,0,1,16,0,0,0,0,0,5.43,53
161026,1,1,1,16,30.345,6.162,0,0,0,0,53
161026,CR,0,1,16,0,0,0,0,0,5.43,53
161027,1,1,1,16,31.154,6.326,0,0,0,0,53
161027,CR,0,1,16,0,0,0,0,0,14.783,53
161028,1,1,1,16,32.452,6.59,0,0,0,0,53
161029,1,1,1,16,22.605,4.59,0,0,0,0,53
161029,CR,0,1,16,0,0,0,0,0,5.43,53
161030,1,1,1,16,12.718,2.583,0,0,0,0,53
161030,CR,0,1,16,0,0,0,0,0,5.43,53
161031,1,1,1,16,32.387,6.577,0,0,0,0,53
161031,CR,0,1,16,0,0,0,0,0,5.43,53
161032,1,1,1,16,84.501,17.159,0,0,0,0,53
161032,CR,0,1,16,0,0,0,0,0,17.49,53
161033,1,1,1,16,42.211,8.571,0,0,0,0,53
161033,CR,0,1,16,0,0,0,0,0,16.181,53
161034,1,1,1,16,56.8,11.534,0,0,0,0,53
161034,CR,0,1,16,0,0,0,0,0,21.72,53
161035,1,1,1,16,70.402,14.296,0,0,0,0,53
161035,CR,0,1,16,0,0,0,0,0,27.15,53
161036,CR,0,1,16,0,0,0,0,0,5.43,53
161037,CR,0,1,16,0,0,0,0,0,5.43,53
161038,1,1,1,16,27.631,5.611,0,0,0,0,53
161038,CR,0,1,16,0,0,0,0,0,10.86,53
161039,1,1,1,16,27.479,5.58,0,0,0,0,53
161039,CR,0,1,16,0,0,0,0,0,5.43,53
161040,1,1,1,16,30.533,6.2,0,0,0,0,53
161040,CR,0,1,16,0,0,0,0,0,5.43,53
161041,1,1,1,16,10.363,2.104,0,0,0,0,53
161041,CR,0,1,16,0,0,0,0,0,5.43,53
161042,1,1,1,16,42.211,8.571,0,0,0,0,53
161042,CR,0,1,16,0,0,0,0,0,21.72,53
161043,1,1,1,16,39.936,8.109,0,0,0,0,53
161043,CR,0,1,16,0,0,0,0,0,10.86,53
161044,1,1,1,16,16.972,3.446,0,0,0,0,53
161044,CR,0,1,16,0,0,0,0,0,5.43,53
161045,1,1,1,16,25.439,5.166,0,0,0,0,53
161045,CR,0,1,16,0,0,0,0,0,10.86,53
161046,1,1,1,16,45.405,9.22,0,0,0,0,53
161046,CR,0,1,16,0,0,0,0,0,14.655,53
161048,1,1,1,16,8.882,1.804,0,0,0,0,53
161048,CR,0,1,16,0,0,0,0,0,5.43,53
161049,1,1,1,16,26.133,5.306,0,0,0,0,53
161049,CR,0,1,16,0,0,0,0,0,5.43,53
161050,CR,0,1,16,0,0,0,0,0,5.43,53
161051,1,1,1,16,18.894,3.837,0,0,0,0,53
161051,CR,0,1,16,0,0,0,0,0,10.86,53
161052,1,1,1,16,63.874,12.97,0,0,0,0,53
161052,CR,0,1,16,0,0,0,0,0,15.085,53
161053,CR,0,1,16,0,0,0,0,0,16.29,53
161054,1,1,1,16,38.061,7.729,0,0,0,0,53
161054,CR,0,1,16,0,0,0,0,0,10.86,53
161055,1,1,1,16,9.572,1.944,0,0,0,0,53
161055,CR,0,1,16,0,0,0,0,0,5.43,53
161056,1,1,1,16,26.816,5.445,0,0,0,0,53
161056,CR,0,1,16,0,0,0,0,0,5.43,53
161057,1,1,1,16,34.176,6.94,0,0,0,0,53
161057,CR,0,1,16,0,0,0,0,0,21.611,53
161058,1,1,1,16,64.878,13.174,0,0,0,0,53
161058,CR,0,1,16,0,0,0,0,0,5.43,53
161059,1,1,1,16,43.481,8.829,0,0,0,0,53
161059,CR,0,1,16,0,0,0,0,0,5,53
161060,1,1,1,16,253.852,51.547,0,0,0,0,53
161060,CR,0,1,16,0,0,0,0,0,20.085,53
161061,1,1,1,16,29.568,6.004,0,0,0,0,53
161061,CR,0,1,16,0,0,0,0,0,5.43,53
161062,1,1,1,16,26.611,5.404,0,0,0,0,53
161062,CR,0,1,16,0,0,0,0,0,10.86,53
161063,1,1,1,16,18.643,3.786,0,0,0,0,53
161063,CR,0,1,16,0,0,0,0,0,10.86,53
161064,1,1,1,16,24.441,4.963,0,0,0,0,53
161064,CR,0,1,16,0,0,0,0,0,10.86,53
161065,1,1,1,16,16.972,3.446,0,0,0,0,53
161065,CR,0,1,16,0,0,0,0,0,5.43,53
161066,1,1,1,16,16.578,3.366,0,0,0,0,53
161066,CR,0,1,16,0,0,0,0,0,5.43,53
161067,1,1,1,16,30.715,6.237,0,0,0,0,53
161067,CR,0,1,16,0,0,0,0,0,14.462,53
161068,1,1,1,16,88.838,18.039,0,0,0,0,53
161068,CR,0,1,16,0,0,0,0,0,16.29,53
161069,1,1,1,16,60.035,12.191,0,0,0,0,53
161069,CR,0,1,16,0,0,0,0,0,10.86,53
161070,CR,0,1,16,0,0,0,0,0,5.43,53
161071,1,1,1,16,56.076,11.387,0,0,0,0,53
161071,CR,0,1,16,0,0,0,0,0,5.43,53
161072,1,1,1,16,107.81,21.892,0,0,0,0,53
161072,CR,0,1,16,0,0,0,0,0,29.01,53
161073,CR,0,1,16,0,0,0,0,0,5.43,53
161074,1,1,1,16,48.565,9.861,0,0,0,0,53
161074,CR,0,1,16,0,0,0,0,0,5.43,53
161075,1,1,1,16,15.35,3.117,0,0,0,0,53
161075,CR,0,1,16,0,0,0,0,0,10.86,53
161076,1,1,1,16,28.384,5.764,0,0,0,0,53
161076,CR,0,1,16,0,0,0,0,0,5.43,53
161077,1,1,1,16,16.787,3.409,0,0,0,0,53
161077,CR,0,1,16,0,0,0,0,0,5.43,53
161078,1,1,1,16,20.454,4.153,0,0,0,0,53
161078,CR,0,1,16,0,0,0,0,0,20.322,53
161079,1,1,1,16,11.757,2.387,0,0,0,0,53
161079,CR,0,1,16,0,0,0,0,0,5.43,53
161080,1,1,1,16,42.771,8.685,0,0,0,0,53
161080,CR,0,1,16,0,0,0,0,0,5.43,53
161081,1,1,1,16,84.501,17.159,0,0,0,0,53
161081,CR,0,1,16,0,0,0,0,0,16.29,53
161082,1,1,1,16,45.23,9.184,0,0,0,0,53
161082,CR,0,1,16,0,0,0,0,0,5.43,53
161083,1,1,1,16,51.698,10.498,0,0,0,0,53
161083,CR,0,1,16,0,0,0,0,0,10.751,53
161084,1,1,1,16,36.991,7.511,0,0,0,0,53
161084,CR,0,1,16,0,0,0,0,0,5.43,53
161085,1,1,1,16,12.079,2.453,0,0,0,0,53
161085,CR,0,1,16,0,0,0,0,0,5.43,53
161086,1,1,1,16,30.01,6.094,0,0,0,0,53
161086,CR,0,1,16,0,0,0,0,0,10,53
161087,1,1,1,16,16.972,3.446,0,0,0,0,53
161087,CR,0,1,16,0,0,0,0,0,5.43,53
161088,1,1,1,16,36.991,7.511,0,0,0,0,53
161088,CR,0,1,16,0,0,0,0,0,5.43,53
161089,1,1,1,16,9.572,1.944,0,0,0,0,53
161089,CR,0,1,16,0,0,0,0,0,5.43,53
161090,1,1,1,16,59.185,12.018,0,0,0,0,53
161090,CR,0,1,16,0,0,0,0,0,12.26,53
161092,1,1,1,16,27.735,5.632,0,0,0,0,53
161092,CR,0,1,16,0,0,0,0,0,16.29,53
161093,1,1,1,16,23.524,4.777,0,0,0,0,53
161093,CR,0,1,16,0,0,0,0,0,18.145,53
161094,1,1,1,16,26.611,5.404,0,0,0,0,53
161094,CR,0,1,16,0,0,0,0,0,5.43,53
161095,1,1,1,16,16.972,3.446,0,0,0,0,53
161095,CR,0,1,16,0,0,0,0,0,5.43,53
161096,1,1,1,16,32.157,6.53,0,0,0,0,53
161096,CR,0,1,16,0,0,0,0,0,10.86,53
161097,1,1,1,16,21.438,4.353,0,0,0,0,53
161097,CR,0,1,16,0,0,0,0,0,5.43,53
161098,1,1,1,16,15.35,3.117,0,0,0,0,53
161098,CR,0,1,16,0,0,0,0,0,10.86,53
161099,1,1,1,16,19.311,3.921,0,0,0,0,53
161099,CR,0,1,16,0,0,0,0,0,5.43,53
161101,1,1,1,16,227.021,46.099,0,0,0,0,53
161101,CR,0,1,16,0,0,0,0,0,10.86,53
161102,1,1,1,16,48.799,9.909,0,0,0,0,53
161102,CR,0,1,16,0,0,0,0,0,21.29,53
161103,1,1,1,16,23.917,4.857,0,0,0,0,53
161103,CR,0,1,16,0,0,0,0,0,15.43,53
161104,1,1,1,16,12.079,2.453,0,0,0,0,53
161104,CR,0,1,16,0,0,0,0,0,5.43,53
161105,1,1,1,16,47.231,9.591,0,0,0,0,53
161106,1,1,1,16,10.363,2.104,0,0,0,0,53
161106,CR,0,1,16,0,0,0,0,0,5.43,53
161107,1,1,1,16,25.381,5.154,0,0,0,0,53
161107,CR,0,1,16,0,0,0,0,0,5.43,53
161108,1,1,1,16,70.173,14.249,0,0,0,0,53
161108,CR,0,1,16,0,0,0,0,0,5.43,53
161109,1,1,1,16,107.322,21.793,0,0,0,0,53
161109,CR,0,1,16,0,0,0,0,0,23.045,53
161110,1,1,1,16,20.338,4.13,0,0,0,0,53
161110,CR,0,1,16,0,0,0,0,0,5.43,53
161111,1,1,1,16,6.759,1.372,0,0,0,0,53
161112,1,1,1,16,97.765,19.852,0,0,0,0,53
161112,CR,0,1,16,0,0,0,0,0,25.791,53
161113,1,1,1,16,220.302,44.734,0,0,0,0,53
161114,1,1,1,16,58.85,11.95,0,0,0,0,53
161114,CR,0,1,16,0,0,0,0,0,23.04,53
161115,1,1,1,16,18.041,3.663,0,0,0,0,53
161115,CR,0,1,16,0,0,0,0,0,10.04,53
161116,1,1,1,16,91.606,18.601,0,0,0,0,53
161116,CR,0,1,16,0,0,0,0,0,10.86,53
161118,1,1,1,16,91.236,18.526,0,0,0,0,53
161118,CR,0,1,16,0,0,0,0,0,10.47,53
161119,1,1,1,16,61.224,12.432,0,0,0,0,53
161119,CR,0,1,16,0,0,0,0,0,10.86,53
161120,1,1,1,16,135.488,27.512,0,0,0,0,53
161120,CR,0,1,16,0,0,0,0,0,10.86,53
161121,1,1,1,16,86.06,17.475,0,0,0,0,53
161121,CR,0,1,16,0,0,0,0,0,15.86,53
161123,1,1,1,16,8.925,1.812,0,0,0,0,53
161126,1,1,1,16,68.671,13.944,0,0,0,0,53
161126,CR,0,1,16,0,0,0,0,0,15.43,53
161127,1,1,1,16,101.475,20.605,0,0,0,0,53
161127,CR,0,1,16,0,0,0,0,0,16.29,53
161128,1,1,1,16,16.578,3.366,0,0,0,0,53
161128,CR,0,1,16,0,0,0,0,0,5.43,53
161129,1,1,1,16,39.58,8.037,0,0,0,0,53
161129,CR,0,1,16,0,0,0,0,0,10.86,53
161130,1,1,1,16,72.529,14.728,0,0,0,0,53
161130,CR,0,1,16,0,0,0,0,0,25.406,53
161131,1,1,1,16,60.662,12.318,0,0,0,0,53
161131,CR,0,1,16,0,0,0,0,0,16.29,53
161132,1,1,1,16,115.468,23.447,0,0,0,0,53
161133,1,1,1,16,37.242,7.562,0,0,0,0,53
161133,CR,0,1,16,0,0,0,0,0,10.751,53
161134,1,1,1,16,28.038,5.693,0,0,0,0,53
161134,CR,0,1,16,0,0,0,0,0,21.29,53
161135,1,1,1,16,38.061,7.729,0,0,0,0,53
161135,CR,0,1,16,0,0,0,0,0,5.43,53
161136,1,1,1,16,43.002,8.732,0,0,0,0,53
161136,CR,0,1,16,0,0,0,0,0,5.43,53
161137,1,1,1,16,15.102,3.067,0,0,0,0,53
161138,1,1,1,16,56.766,11.527,0,0,0,0,53
161139,1,1,1,16,36.971,7.507,0,0,0,0,53
161139,CR,0,1,16,0,0,0,0,0,10.86,53
161140,1,1,1,16,19.293,3.918,0,0,0,0,53
161140,CR,0,1,16,0,0,0,0,0,19.892,53
161141,1,1,1,16,15.146,3.076,0,0,0,0,53
161141,CR,0,1,16,0,0,0,0,0,12.63,53
161142,1,1,1,16,35.032,7.113,0,0,0,0,53
161142,CR,0,1,16,0,0,0,0,0,23.29,53
161143,1,1,1,16,37.929,7.702,0,0,0,0,53
161143,CR,0,1,16,0,0,0,0,0,10.86,53
161145,1,1,1,16,10.423,2.117,0,0,0,0,53
161145,CR,0,1,16,0,0,0,0,0,10.86,53
161147,1,1,1,16,38.642,7.847,0,0,0,0,53
161147,CR,0,1,16,0,0,0,0,0,15.86,53
161148,1,1,1,16,33.974,6.899,0,0,0,0,53
161148,CR,0,1,16,0,0,0,0,0,5.43,53
161149,1,1,1,16,63.98,12.992,0,0,0,0,53
161149,CR,0,1,16,0,0,0,0,0,10.86,53
161150,1,1,1,16,41.96,8.52,0,0,0,0,53
161151,1,1,1,16,9.216,1.871,0,0,0,0,53
161151,CR,0,1,16,0,0,0,0,0,5.43,53
161152,1,1,1,16,22.207,4.509,0,0,0,0,53
161152,CR,0,1,16,0,0,0,0,0,15.085,53
161153,1,1,1,16,68.713,13.953,0,0,0,0,53
161153,CR,0,1,16,0,0,0,0,0,10.43,53
161154,1,1,1,16,40.954,8.316,0,0,0,0,53
161154,CR,0,1,16,0,0,0,0,0,15.43,53
161155,1,1,1,16,148.292,30.112,0,0,0,0,53
161155,CR,0,1,16,0,0,0,0,0,36.972,53
161156,1,1,1,16,129.773,26.351,0,0,0,0,53
161156,CR,0,1,16,0,0,0,0,0,23.04,53
161157,1,1,1,16,33.952,6.894,0,0,0,0,53
161157,CR,0,1,16,0,0,0,0,0,5,53
161158,1,1,1,16,18.414,3.739,0,0,0,0,53
161158,CR,0,1,16,0,0,0,0,0,5.43,53
161159,1,1,1,16,43.982,8.931,0,0,0,0,53
161159,CR,0,1,16,0,0,0,0,0,31.36,53
161161,1,1,1,16,24.166,4.907,0,0,0,0,53
161161,CR,0,1,16,0,0,0,0,0,10.86,53
161162,1,1,1,16,14.115,2.866,0,0,0,0,53
161162,CR,0,1,16,0,0,0,0,0,5.43,53
161163,1,1,1,16,45.338,9.206,0,0,0,0,53
161163,CR,0,1,16,0,0,0,0,0,20.791,53
161164,1,1,1,16,10.218,2.075,0,0,0,0,53
161164,CR,0,1,16,0,0,0,0,0,5.43,53
161166,1,1,1,16,12.056,2.448,0,0,0,0,53
161167,1,1,1,16,68.424,13.894,0,0,0,0,53
161167,CR,0,1,16,0,0,0,0,0,20.791,53
161168,1,1,1,16,12.079,2.453,0,0,0,0,53
161168,CR,0,1,16,0,0,0,0,0,10.86,53
161169,1,1,1,16,48.587,9.866,0,0,0,0,53
161170,1,1,1,16,33.886,6.881,0,0,0,0,53
161172,CR,0,1,16,0,0,0,0,0,5.43,53
161173,1,1,1,16,32.409,6.581,0,0,0,0,53
161173,CR,0,1,16,0,0,0,0,0,10.86,53
161174,1,1,1,16,21.335,4.332,0,0,0,0,53
161174,CR,0,1,16,0,0,0,0,0,16.29,53
161175,1,1,1,16,125.123,25.407,0,0,0,0,53
161175,CR,0,1,16,0,0,0,0,0,5.43,53
161177,1,1,1,16,34.912,7.089,0,0,0,0,53
161177,CR,0,1,16,0,0,0,0,0,10.86,53
161178,1,1,1,16,24.106,4.895,0,0,0,0,53
161178,CR,0,1,16,0,0,0,0,0,5.43,53
161179,1,1,1,16,51.698,10.498,0,0,0,0,53
161179,CR,0,1,16,0,0,0,0,0,10.86,53
161180,1,1,1,16,6.983,1.418,0,0,0,0,53
161180,CR,0,1,16,0,0,0,0,0,5.43,53
161181,CR,0,1,16,0,0,0,0,0,5.43,53
161182,1,1,1,16,16.222,3.294,0,0,0,0,53
161182,CR,0,1,16,0,0,0,0,0,5.43,53
