node.from.number,node.to.number,id,status,resistance.pu,reactance.pu,rating.MW,overload.rating.MW
112247,184447,1,1,0,0.03968,315,0
112247,184447,2,1,0,0.03968,315,0
112247,184447,3,1,0,0.03968,315,0
122205,121106,1,1,0,0.125,100,0
122208,121107,1,1,0,0.078125,160,210
122208,121107,2,1,1e-05,0.125,100,80
122210,121110,1,1,0,0.0781,160,210
122212,121112,1,1,0,0.1002,100,132
122920,121120,1,1,0,0.0693,150,165
122201,121124,1,1,0,0.15625,80,110
122201,121124,2,1,0,0.15625,80,110
122201,121126,1,0,1e-05,0.13096,100,100
122200,126001,1,1,0,0.1905,63,90
122203,126004,1,1,0,0.0625,200,210
184479,122279,1,1,0,0.03968,315,0
184479,122279,2,1,0,0.03968,315,0
122902,123003,1,1,0,0.48,25,40
122902,126002,1,1,0,0.0781,160,210
122902,126002,2,1,0,0.125,100,0
132211,131111,1,1,1e-05,0.125,100,120
132211,131111,2,1,1e-05,0.125,100,120
132213,131113,1,1,1e-05,0.125,100,120
132213,131113,2,1,1e-05,0.125,100,120
132220,131120,1,1,0,0.125,100,120
132222,131121,1,1,0,0.125,100,120
132222,131121,2,1,0,0.125,100,120
132224,131124,1,1,1e-05,0.125,100,120
132224,131124,2,1,0,0.125,100,120
132224,131124,3,1,0,0.125,100,120
132226,131126,1,1,1e-05,0.125,100,120
132226,131126,2,1,1e-05,0.125,100,120
132226,131126,3,1,0,0.125,100,120
132227,131127,1,1,1e-05,0.125,100,120
182224,131129,1,1,0,0.1378,90,108
182224,131129,2,1,0,0.1378,90,108
182224,131129,3,1,0,0.1243,100,120
132233,131130,1,1,1e-05,0.125,100,120
132232,131133,1,1,0,0.125,100,120
132232,131133,2,1,0,0.125,100,120
132231,131134,1,1,0,0.125,100,120
132231,131134,2,1,0,0.125,100,120
132239,131139,1,1,1e-05,0.125,100,120
132239,131139,2,1,1e-05,0.125,100,120
132239,131139,3,1,1e-05,0.125,100,120
132240,131140,1,1,1e-05,0.125,100,120
132240,131140,2,1,1e-05,0.125,100,120
131143,132244,1,1,0,0.125,100,0
182228,131144,1,1,0,0.118,100,120
182228,131144,2,1,0,0.118,100,120
131146,132297,1,1,0.00624,0.12484,100,100
132247,131147,1,1,1e-05,0.125,100,120
132247,131147,2,1,1e-05,0.125,100,120
132259,131151,1,1,0,0.125,100,120
131155,132298,1,1,0,1e-04,100,0
131167,132299,1,1,1e-05,0.125,100,120
131168,132207,1,1,0.00106,0.0531,160,160
131168,132207,2,1,0.00106,0.0531,160,160
131180,132260,1,1,0,0.125,100,120
132208,131608,1,1,0,0.125,100,120
132280,131680,1,1,0,0.125,100,120
132280,131680,2,1,0,0.125,100,120
132200,136000,1,1,1e-05,0.15,100,120
132200,136000,2,1,1e-05,0.15,100,120
132201,136001,1,1,1e-05,0.15,100,120
132201,136001,2,1,1e-05,0.15,100,120
132202,136002,1,1,1e-05,0.15,100,120
132202,136002,2,1,1e-05,0.15,100,120
132202,136002,3,1,1e-05,0.15,100,120
132203,136003,1,1,1e-05,0.15,100,120
132203,136003,2,1,1e-05,0.15,100,120
132203,136003,3,1,1e-05,0.15,100,120
132203,136003,4,1,1e-05,0.15,100,120
132204,136104,1,1,1e-05,0.15,100,120
132204,136104,2,1,1e-05,0.15,100,120
132205,136928,1,1,1e-05,0.15,100,120
132206,136006,1,1,1e-05,0.15,100,120
132206,136006,2,1,0,0.15,100,120
132206,136006,3,1,1e-05,0.15,100,120
132207,136007,1,0,1e-05,0.15,100,120
132207,136007,2,0,1e-05,0.15,100,120
132208,136008,1,1,1e-05,0.15,100,120
132208,136008,2,1,0,0.15,100,120
132209,136009,1,1,0,0.15,100,120
132209,136009,2,1,0,0.15,100,120
132210,136010,1,1,1e-05,0.15,100,120
132210,136010,2,1,1e-05,0.15,100,120
132210,136010,3,1,1e-05,0.15,100,120
132212,136012,1,1,1e-05,0.15,100,120
132212,136012,2,1,1e-05,0.15,100,120
134405,132214,1,1,0,0.03968,315,0
134405,132214,2,1,0,0.03968,315,0
132215,136015,1,1,1e-05,0.15,100,120
132215,136015,2,1,0,0.15,100,120
132216,136016,1,1,1e-05,0.15,100,120
132216,136016,2,1,1e-05,0.15,100,120
132216,136016,3,1,0,0.15,100,120
132217,136017,1,1,1e-05,0.15,100,120
132217,136017,2,1,0,0.15,100,120
132217,136017,3,1,1e-05,0.15,100,120
132218,136018,1,1,1e-05,0.15,100,120
132218,136018,2,1,1e-05,0.15,100,120
132219,136019,1,1,0,0.15,100,120
132219,136019,2,1,0,0.15,100,120
132222,136021,1,1,0,0.15,100,120
132222,136021,2,1,0,0.15,100,120
132223,136023,1,1,1e-05,0.15,100,120
132223,136023,2,1,1e-05,0.15,100,120
132224,136005,1,1,0,0.15,100,120
132225,136025,1,1,1e-05,0.15,100,120
132225,136025,2,1,1e-05,0.15,100,120
132227,136927,1,1,1e-04,0.15,100,120
132227,136927,2,1,0,0.15,100,120
132229,136029,1,1,1e-05,0.15,100,120
132229,136029,2,1,0,0.15,100,120
132230,136030,1,1,1e-05,0.15,100,120
132230,136030,2,1,1e-05,0.15,100,120
132233,136011,1,1,0,0.15,100,120
132233,136011,2,1,1e-05,0.15,100,120
132234,136034,1,1,0,0.15,100,120
132234,136034,2,1,0,0.15,100,120
132235,136013,1,1,0,0.15,100,120
132235,136013,2,1,0,0.3,50,60
132235,136013,3,1,0,0.15,100,120
132236,136036,1,1,1e-05,0.15,100,120
132236,136036,2,1,1e-05,0.15,100,120
132236,136036,3,1,1e-05,0.15,100,120
132237,136037,1,1,1e-05,0.15,100,120
132237,136037,2,1,1e-05,0.15,100,120
132238,136038,1,1,0,0.15,100,120
132238,136038,2,1,0,0.15,100,120
134404,132239,1,1,0,0.03968,315,0
134404,132239,2,1,0,0.03968,315,0
132241,136041,1,1,1e-05,0.15,100,120
132241,136041,2,1,1e-05,0.15,100,120
132241,136041,3,1,1e-05,0.15,100,120
132241,184484,1,1,0,0.0125,500,0
132241,184484,2,1,0,0.0125,500,0
132242,136042,1,1,1e-05,0.15,100,120
132243,136043,1,1,1e-05,0.15,100,120
132243,136043,2,1,1e-05,0.15,100,120
132243,136043,3,1,1e-05,0.15,100,120
132245,136045,1,1,1e-05,0.15,100,120
132245,136045,2,1,0,0.15,100,120
132246,136046,1,1,0,0.15,100,120
132246,136046,2,1,0,0.15,100,120
132246,136046,3,1,0,0.15,100,120
132247,136047,1,1,1e-04,0.15,100,120
132248,136048,1,1,1e-04,0.15,100,120
132249,136049,1,1,1e-04,0.15,100,120
132249,136049,2,1,1e-04,0.15,100,120
132250,136050,1,1,1e-05,0.15,100,120
132250,136050,2,1,1e-05,0.15,100,120
132250,136050,3,1,1e-05,0.15,100,120
132251,136051,1,1,1e-04,0.15,100,120
132252,136052,1,1,1e-04,0.15,100,120
132253,136053,1,1,1e-04,0.15,100,120
132254,136054,1,1,1e-04,0.15,100,120
132257,136057,3,1,1e-05,0.0625,200,240
132258,136004,1,1,1e-05,0.15,100,120
132258,136004,2,1,1e-05,0.15,100,120
132259,136059,1,1,0,0.15,100,120
132260,136060,1,0,0,0.15,100,120
132261,136061,1,1,0,0.15,100,120
132262,136062,1,1,0,0.15,100,120
132262,136062,2,1,0,0.15,100,120
132262,136062,3,1,0,0.05069,160,120
132263,136063,1,1,1e-05,0.15,100,120
132263,136063,2,1,1e-05,0.078125,160,200
132264,136064,1,1,1e-05,0.15,100,120
132264,136064,2,1,1e-05,0.078125,160,200
132265,136065,1,1,1e-05,0.15,100,120
132266,136066,1,1,1e-05,0.15,100,120
132266,136066,2,1,1e-05,0.15,100,120
132267,136020,1,1,1e-05,0.15,100,120
132267,136020,2,1,0,0.078125,160,192
132268,136068,1,1,1e-05,0.15,100,120
132269,136069,1,1,1e-05,0.15,100,120
132271,136071,1,1,1e-05,0.15,100,120
132272,136072,1,1,1e-05,0.15,100,120
132273,136073,1,1,1e-05,0.15,100,120
132273,136073,2,1,1e-05,0.15,100,120
132274,136074,1,1,1e-05,0.15,100,120
132275,136075,1,1,0,0.15,100,120
132276,136076,1,1,0,0.15,100,120
132277,136077,1,1,0,0.15,100,120
132278,136078,1,1,0,0.15,100,120
132279,136079,1,1,0,0.15,100,120
132281,136081,1,1,0,0.15,100,120
134402,132282,1,1,0,0.025,500,600
134402,132282,2,1,0,0.025,500,600
134403,132284,1,1,0,0.03968,315,0
134403,132284,2,1,0,0.03968,315,0
132287,136042,2,1,1e-05,0.15,100,120
134407,132290,1,0,0,0.025,500,0
134407,132290,2,0,0,0.025,500,0
132291,136083,1,1,0,0.078125,160,200
132292,136084,1,1,0,0.15,100,120
132292,136084,2,1,0,0.15,100,120
132293,136085,1,1,0,0.078125,160,200
132294,136086,1,1,0,0.15,100,110
132294,136086,2,1,0,0.15,100,110
132295,136087,1,1,0,0.15,100,110
132927,136027,1,0,0,0.125,100,120
132927,136027,2,1,0,0.20833,60,72
132927,136027,3,1,0,0.2777,45,54
132927,136027,4,1,0,0.2777,45,54
182224,136024,1,1,0,0.1483,100,120
182224,136024,2,1,0,0.1483,100,120
182228,136028,1,1,0,0.118,100,120
182228,136028,2,1,0,0.118,100,120
182228,136028,3,1,0,0.118,100,120
182228,136028,4,0,0,0.118,100,120
162330,136082,1,1,0,0.15,100,120
162330,136082,2,1,0,0.15,100,120
142217,140001,1,1,1e-05,0.125,100,0
142217,140001,2,1,1e-05,0.125,100,0
142217,140001,3,1,1e-05,0.125,100,0
182231,141031,1,1,0,0.2674,50,0
182231,141031,2,1,0,0.14,100,0
142200,141100,1,1,1e-05,0.125,100,0
142200,141100,2,1,1e-05,0.125,100,0
142200,141100,3,1,1e-05,0.125,100,0
142202,141102,1,1,1e-05,0.125,100,0
142202,141102,2,1,1e-05,0.125,100,0
142206,141106,1,1,1e-05,0.125,100,0
142206,141106,2,1,1e-05,0.125,100,0
142206,141106,3,1,1e-05,0.125,100,0
142207,141108,1,1,1e-05,0.125,100,0
142207,141108,2,1,1e-05,0.125,100,0
142209,141109,1,1,1e-05,0.125,100,0
142209,141109,2,1,1e-05,0.125,100,0
142209,141109,3,1,1e-05,0.125,100,0
182208,141110,1,1,0,0.16733,45,0
182208,141110,2,1,0,0.16444,45,0
182208,141110,3,1,0,0.1398,50,0
182208,141110,4,1,0,0.1398,50,0
142242,141111,1,1,0,0.125,100,0
142242,141111,2,1,0,0.125,100,0
142213,141113,1,1,1e-05,0.125,100,0
142213,141113,2,1,1e-05,0.125,100,0
142213,141113,3,1,0,0.125,150,0
142214,141114,1,1,1e-05,0.125,100,0
142214,141114,2,1,1e-05,0.125,100,0
142215,141115,1,1,1e-05,0.125,100,0
142215,141115,2,1,1e-05,0.125,100,0
142215,141115,3,1,1e-05,0.125,100,0
182200,141116,1,1,1e-05,0.1016,100,0
182200,141116,2,1,1e-05,0.1062,100,0
142218,141118,1,1,1e-05,0.125,100,0
142218,141118,2,1,1e-05,0.125,100,0
182221,141121,1,1,0,0.1132,100,0
182221,141121,2,1,0,0.1213,100,0
182221,141121,3,0,0,0.1304,100,0
142223,141123,1,1,1e-05,0.125,100,0
142223,141123,2,1,1e-05,0.125,100,0
142247,141124,1,1,1e-05,0.125,100,0
142247,141124,2,1,1e-05,0.125,100,0
142247,141124,3,1,1e-05,0.125,100,0
142248,141125,1,1,1e-05,0.125,100,0
142226,141126,1,1,1e-05,0.125,100,0
142226,141126,2,1,1e-05,0.125,100,0
142226,141126,3,1,1e-05,0.125,100,0
142228,141128,1,1,1e-05,0.125,100,0
142228,141128,2,1,1e-05,0.125,100,0
142211,141129,1,1,0,0.125,100,0
142211,141129,2,1,0,0.125,100,0
142230,141130,1,1,1e-05,0.125,100,0
142230,141130,2,0,1e-05,0.125,100,0
142230,141130,3,1,1e-05,0.125,100,0
142230,141130,4,1,1e-05,0.125,100,0
142231,141131,1,1,1e-05,0.125,100,0
142231,141131,2,1,1e-05,0.25,50,0
142231,141131,3,1,1e-05,0.25,50,0
142231,141131,4,1,1e-05,0.25,50,0
142234,141134,1,1,1e-05,0.125,100,0
142234,141134,2,1,1e-05,0.25,50,0
142237,141137,1,1,1e-05,0.125,100,0
142237,141137,2,1,1e-05,0.125,100,0
142298,141141,1,1,1e-05,0.125,100,0
142298,141141,2,1,1e-05,0.125,100,0
142298,141141,3,1,1e-05,0.125,100,0
142241,141142,1,1,1e-05,0.125,100,0
142241,141142,2,1,1e-05,0.125,100,0
142241,141142,3,1,1e-05,0.125,100,0
142216,141143,1,1,1e-05,0.125,100,0
142216,141143,2,1,1e-05,0.125,100,0
142216,141143,3,1,1e-05,0.125,100,0
142245,141145,1,1,0,0.125,100,0
142245,141145,2,1,0,0.125,100,0
142246,141146,1,1,0,0.125,100,0
142250,141156,1,1,0,0.125,100,0
142250,141156,2,1,0,0.125,100,0
142251,141173,1,1,0,0.125,100,0
142251,141173,2,1,0,0.125,100,0
142254,141176,1,1,0,0.125,100,0
142254,141176,2,1,0,0.125,100,0
141181,142259,1,1,1e-05,0.125,100,0
141181,142259,2,1,1e-05,0.125,100,0
142252,141183,1,1,0,0.125,100,0
141190,142258,1,0,1e-05,0.125,100,0
141190,142258,2,0,1e-05,0.125,100,0
142299,141198,1,1,1e-05,0.125,100,0
142299,141198,2,1,1e-05,0.125,100,0
142263,141199,1,1,1e-05,0.125,100,0
142263,141199,2,1,1e-05,0.125,100,0
141303,142328,1,0,0.125,1e-04,100,0
142272,141309,1,1,0,0.125,100,0
142272,141309,2,1,0,0.125,100,0
142256,141608,1,1,1e-05,0.125,100,0
142256,141608,2,1,1e-05,0.125,100,0
142253,141615,1,1,0,0.0625,200,0
142253,141615,2,1,0,0.0625,200,0
142257,141620,1,1,1e-05,0.125,100,0
142260,141626,1,1,0,0.125,100,0
142264,141634,1,0,0,0.125,100,0
142265,141650,1,1,0,0.125,100,0
142261,141661,1,1,0,0.125,100,0
142262,141662,1,1,1e-05,0.125,100,0
182210,141688,1,1,1e-05,0.1,100,0
182210,141688,2,1,1e-05,0.12,100,0
142232,141689,1,1,0,0.125,100,0
142232,141689,2,1,0,0.125,100,0
144004,142200,1,1,0,0.03968,315,0
142201,146101,1,1,1e-05,0.125,100,0
142201,146101,2,1,1e-05,0.125,100,0
142201,146101,3,1,1e-05,0.125,100,0
142201,146101,4,1,1e-05,0.125,100,0
142203,146003,1,1,0,0.125,100,0
142203,146003,2,1,0,0.125,100,0
142203,146003,3,1,0,0.125,100,0
142204,146104,1,1,1e-05,0.125,100,0
142204,146104,2,1,1e-05,0.125,100,0
142204,146104,3,0,1e-05,0.125,100,0
142205,146105,1,1,1e-05,0.125,100,0
142205,146105,2,1,1e-05,0.125,100,0
144001,142208,1,1,0.00125,0.0125,1000,0
184901,142210,1,1,0.00198,0.03968,315,0
184901,142210,2,1,0.00198,0.03968,315,0
184901,142210,3,1,0.00198,0.03968,315,0
184901,142210,4,1,0.00198,0.03968,315,0
142212,144006,1,1,0,0.0125,1000,0
184434,142217,1,1,0,0.03968,315,315
184434,142217,2,1,0,0.025,500,315
142220,146020,1,1,0,0.125,100,0
142220,146020,2,1,0,0.125,100,0
142220,146020,3,1,0,0.125,100,0
142222,146022,1,1,0,0.125,100,0
142222,146022,2,1,0,0.125,100,0
142222,146022,3,1,0,0.125,100,0
142225,146025,1,1,0,0.125,100,0
142225,146025,2,1,0,0.125,100,0
142227,146127,1,1,1e-05,0.125,100,0
142227,146127,2,1,1e-05,0.125,100,0
142227,146127,3,1,1e-05,0.125,100,0
184417,142229,1,1,0.00198,0.03968,315,0
184417,142229,2,1,0.00198,0.03968,315,0
142233,146135,1,1,1e-05,0.125,100,0
142233,146135,2,1,1e-05,0.125,100,0
142233,146135,3,1,0,0.125,100,0
142235,144035,1,1,0,0.03968,315,0
142235,144035,2,1,0,0.03968,315,0
142236,146136,1,1,1e-05,0.125,100,0
142236,146136,2,1,1e-05,0.125,100,0
144402,142238,1,1,0.00198,0.03968,315,0
144402,142238,2,1,0.00198,0.03968,315,0
144402,142238,3,1,0.00198,0.03968,315,0
142238,146138,1,1,1e-05,0.125,100,0
142238,146138,2,1,1e-05,0.125,100,0
142238,146138,3,1,1e-05,0.125,100,0
142239,146139,1,1,1e-05,0.125,100,0
142239,146139,2,1,1e-05,0.125,100,0
184450,142239,1,0,0,0.025,500,0
184450,142239,2,0,0,0.025,500,0
144403,142242,1,1,0.00198,0.03968,315,0
144403,142242,2,1,0.00198,0.03968,315,0
144403,142242,3,1,0.00198,0.03968,315,0
142243,146043,1,1,0,0.125,100,0
142243,146043,2,1,0,0.125,100,0
142244,143045,1,1,0,0.0125,100,0
142244,146044,1,1,0,0.0125,100,0
142244,146044,2,1,0,0.0125,100,0
184441,142244,1,1,0.00198,0.03968,315,0
184441,142244,2,1,0,0.03968,315,0
184441,142244,3,1,0.00198,0.025,500,0
184441,142244,4,1,0,0.0125,500,0
142246,143046,1,1,0,0.125,100,0
142252,143063,1,1,0,0.125,100,0
142255,143054,1,1,0,0.1077,100,0
142255,146055,1,1,0,0.1077,100,0
142255,146055,2,1,0,0.1077,100,0
142257,143057,1,1,1e-05,0.125,100,0
144406,142258,1,1,0.00139,0.03968,315,0
144406,142258,2,1,0.00139,0.03968,315,0
144407,142259,1,1,0.00139,0.03968,315,0
144407,142259,2,1,0.00139,0.03968,315,0
142260,143060,1,1,0,0.125,100,0
144408,142260,1,1,0.00198,0.03968,315,315
144408,142260,2,1,0.00198,0.03968,315,315
144408,142260,3,1,0.00198,0.03968,315,315
142261,143061,1,1,0,0.125,100,0
142262,143062,1,1,1e-05,0.125,100,0
144410,142263,1,1,0.00198,0.03968,315,0
144410,142263,2,1,0.00198,0.03968,315,0
142264,143064,1,0,0,0.125,100,0
142265,143050,1,0,0,0.125,100,0
142267,146067,1,1,0,0.125,100,0
142267,146067,2,1,0,0.125,100,0
142268,143068,1,1,0,0.125,100,0
142268,146023,1,1,0,0.125,100,0
142269,143069,1,0,0,0.125,100,0
144405,142269,1,1,0,0.3968,315,0
144405,142269,2,1,0,0.3968,315,0
142270,146070,1,1,0,0.125,100,0
142270,146070,2,0,0,0.125,100,0
142273,143072,1,1,0,0.125,100,110
142273,146071,1,1,0,0.125,100,110
142322,144005,1,1,0.00198,0.0125,1000,0
182200,143021,1,1,0,0.208,60,0
182200,143021,2,1,0,0.208,60,0
182212,146012,1,1,0,0.165,60,0
182212,146012,2,1,0,0.16383,60,0
182219,146019,1,1,0,0.1077,100,0
182219,146019,2,1,0,0.1077,100,0
182219,146019,3,1,0,0.1077,100,0
182230,146030,1,1,0,0.17167,60,0
182230,146030,2,1,0,0.1625,60,0
182230,146030,3,1,0,0.169,60,0
152201,156002,1,1,0,0.07143,175,0
184490,152201,1,1,0,0.025,500,0
184490,152201,2,1,0,0.025,500,0
184428,152202,1,1,0,0.037,315,378
184428,152202,2,1,0,0.037,315,378
184428,152202,3,1,0,0.037,315,378
184428,152202,4,1,0,0.037,315,378
156001,152203,1,1,0,0.1459,160,0
156001,152203,2,1,0,0.1459,160,0
152204,156004,1,1,0,0.1024,100,0
152204,156004,2,1,0,0.1024,100,0
152204,156004,3,1,0,0.1526,100,0
152205,153029,3,1,0,0.1525,100,0
152205,153029,4,1,0,0.1472,100,0
152205,153029,5,1,0,0.1472,100,0
152205,153029,6,1,0,0.186,50,0
152205,156005,1,1,0,0.1474,100,0
152205,156005,2,1,0,0.1474,100,0
152206,153006,1,1,0,0.125,100,0
152206,153006,2,1,0,0.128,100,0
152206,153006,3,1,0,0.1474,100,0
152208,153013,3,1,0,0.1548,100,0
152208,153013,4,1,0,0.1457,100,0
152208,153013,5,1,0,0.184,50,0
152208,153013,6,1,0,0.184,50,0
152208,156008,1,1,0,0.1557,100,0
152208,156008,2,1,0,0.146,100,0
152209,156009,1,1,0,0.04167,300,0
152210,156010,1,1,0,0.1479,100,0
152210,156010,2,1,0,0.1479,100,0
152211,156011,1,1,0,0.0921,160,0
152211,156011,2,1,0,0.1527,100,0
152211,156011,3,1,0,0.1449,100,0
184435,152212,1,1,0.00198,0.03968,315,0
184435,152212,2,1,0.00198,0.03968,315,0
184435,152212,3,1,0.00198,0.03968,315,315
184435,152212,4,1,0.00198,0.03968,315,315
154426,152213,3,1,0,0.025,500,315
154426,152213,4,1,0,0.036,315,315
154426,152213,5,1,0,0.036,315,315
154426,152213,6,1,0,0.036,315,315
152213,156007,1,1,0,0.1487,100,0
184427,152213,1,1,0,0.036,315,315
184427,152213,2,1,0,0.036,315,315
152214,156014,1,1,0,0.1491,100,0
152214,156014,2,1,0,0.1491,100,0
152214,156014,3,1,0,0.1469,100,0
152214,156014,4,1,0,0.1474,100,0
152215,153015,1,1,0,0.1581,100,0
152215,153015,2,1,0,0.1473,100,0
152216,153016,1,1,0,0.1087,100,50
152216,153016,2,1,0,0.1087,100,50
152216,153016,3,1,0,0.1087,100,50
152217,156017,1,1,0,0.1497,100,0
152217,156017,2,1,0,0.1537,100,0
152217,156017,3,1,0,0.1471,100,0
152217,156017,4,1,0,0.152,100,0
152218,153012,2,1,0,0.1487,100,0
152218,153012,3,1,0,0.1578,100,0
152218,156018,1,1,0,0.1487,100,0
152219,153024,3,1,0,0.1574,100,0
152219,153024,4,1,0,0.1574,100,0
152219,156019,1,1,0,0.1574,100,0
152219,156019,2,1,0,0.1574,100,0
152220,156020,1,1,0,0.1546,100,0
152220,156020,2,1,0,0.1546,100,0
152221,153021,1,1,0,0.1447,100,0
152221,153021,2,1,0,0.1586,100,0
152221,153021,3,1,0,0.1491,100,0
152222,153023,1,1,0,0.1487,100,0
152222,153023,2,1,0,0.1453,100,0
152222,153023,3,1,0,0.0924,100,0
152222,156022,1,1,0,0.1019,100,0
152223,156010,3,1,0,0.1479,100,0
152223,156010,4,1,0,0.1479,100,0
152224,156025,1,1,0,0.0921,160,160
152224,156025,2,1,0,0.0921,160,160
152226,153026,1,1,0,0.155,100,0
152226,153026,2,1,0,0.1545,100,0
152227,153000,1,1,0,0.0921,160,160
152227,153000,2,1,0,0.0921,160,160
152228,156028,1,1,0,0.04167,300,0
152229,156027,1,1,0,0.1516,100,0
152229,156027,2,1,0,0.146,100,0
152229,156027,3,1,0,0.1498,100,0
152230,153030,1,1,0,0.1087,100,0
152230,153030,2,1,0,0.1087,100,0
152232,153032,1,1,0,0.1459,100,0
152232,153032,2,1,0,0.1459,100,0
184928,152234,1,1,0.00198,0.03968,315,0
184928,152234,2,1,0.00198,0.03968,315,0
184928,152234,3,1,0,0.025,500,0
184928,152234,4,1,0,0.025,500,0
152235,153035,1,1,0,0.1087,100,50
152235,153035,2,1,0,0.1087,100,50
152236,153036,1,1,0,0.1087,100,50
152236,153036,2,1,0,0.1087,100,50
152237,153037,1,1,0,0.07813,160,0
152237,153037,2,1,0,0.07813,160,0
152238,156038,1,1,0,0.1426,100,0
152238,156038,2,1,0,0.1426,100,0
152239,156033,1,1,0,0.1475,100,0
152239,156033,2,1,0,0.1426,100,0
152240,156034,1,1,0,0.1478,100,0
152240,156034,2,1,0,0.1505,100,0
152255,156055,1,1,0,0.0921,160,160
152255,156055,2,1,0,0.0921,160,160
184455,152255,1,1,0,0.03968,315,189
184455,152255,2,1,0,0.03968,315,189
162007,161008,1,1,0.005,0.0999,100,0
162007,161008,2,1,0.005,0.0999,100,0
162281,161014,1,1,0.005,0.0999,100,0
162324,161020,1,1,0,0.125,100,0
162282,161036,1,1,0.0031,0.0624,160,0
162282,161036,2,1,0.0031,0.0624,160,0
162284,161037,1,1,0.005,0.0999,100,0
162285,161047,1,0,0.0031,0.0624,160,0
162286,161049,1,1,0.005,0.0999,100,0
162287,161050,1,0,0.005,0.0999,100,0
162290,161070,1,1,0.005,0.0999,100,0
162328,161071,1,1,0,0.07813,160,0
162291,161078,1,1,0.005,0.0999,100,0
162292,161090,1,1,0.002,0.04,350,0
162293,161091,1,1,0.005,0.0999,100,0
162293,161091,2,1,0.005,0.0999,100,0
162200,161100,1,1,0.002,0.04,250,0
162201,161101,1,1,0.005,0.1003,100,0
162201,161101,2,1,0.005,0.1003,100,0
