node.number,id,active.power.MW,reactive.power.MVAR,max.reactive.power.MVAR,min.reactive.power.MVAR,voltage.setpoint.pu,other.bus.reg,MVA,impedance1,impedance2,xfrmr.impedance1,xfrmr.impedance2,xfrmr.turns.ratio,status,pct.MVAR.to.hold.voltage,max.capacity.MW,min.output.MW,owner.number1,owner.fraction1,owner.number2,owner.fraction2,wind.control.mode,wind.power.factor
111129,7,9.989,11.233,11.233,-9.617,1,0,29.4,0,0.15,0,0.145,1.025,1,100,25,0,24,1,NA,NA,NA,NA
112208,1,44,23.517,55,-27.5,1,0,129,0,0.35,0,0.145,1.025,1,100,110,0,12,0.5,2016,0.5,NA,NA
112208,2,44,23.517,55,-27.5,1,0,129,0,0.35,0,0.145,1.025,1,100,110,0,12,0.5,2016,0.5,NA,NA
112208,3,44,23.517,55,-27.5,1,0,129,0,0.35,0,0.145,1.025,1,100,110,0,12,0.5,2016,0.5,NA,NA
114401,1,60,-37.5,75,-37.5,1,0,176.5,0,0.26,0,0.145,1.025,1,100,150,0,22,1,NA,NA,NA,NA
114401,2,60,-37.5,75,-37.5,1,0,176.5,0,0.26,0,0.145,1.025,1,100,150,0,22,1,NA,NA,NA,NA
114401,3,60,-37.5,75,-37.5,1,0,176.5,0,0.26,0,0.145,1.025,1,100,150,0,22,0.5,2015,0.5,NA,NA
114401,4,60,-37.5,75,-37.5,1,0,176.5,0,0.26,0,0.145,1.025,1,100,150,0,22,1,NA,NA,NA,NA
114401,5,60,-37.5,75,-37.5,1,0,176.5,0,0.26,0,0.145,1.025,1,100,150,0,22,1,NA,NA,NA,NA
114401,6,60,-37.5,75,-37.5,1,0,176.5,0,0.26,0,0.145,1.025,1,100,150,0,22,1,NA,NA,NA,NA
121102,TH,0,2,2,-1,1,0,5.3,0,1,0,0,1,1,100,4.5,0,25,1,NA,NA,NA,NA
121104,1,17.2,5.367,13.6,-21.4,1,0,50.6,0.00361,0.26,0.00275,0.11,1.025,1,100,43,0,32,1,NA,NA,NA,NA
121104,2,17.2,5.367,13.6,-21.4,1,0,50.6,0.00361,0.26,0.00275,0.11,1.025,1,100,43,0,32,1,NA,NA,NA,NA
121105,GJ,4.2,4,4,-2,1,0,12.4,0,1,0,0,1,1,100,10.5,0,22,1,NA,NA,NA,NA
121105,KH,4.8,5,5,-3,1,0,14.1,0,1,0,0,1,1,100,12,0,22,1,NA,NA,NA,NA
121109,1,6,3.669,3.8,-8.3,1,0,17.6,0.00372,0.2,0.0025,0.1,1,1,100,15,0,22,1,NA,NA,NA,NA
121109,2,6,3.669,4,-8,1,0,17.6,0.00372,0.2,0.00221,0.08824,1,1,100,15,0,22,1,NA,NA,NA,NA
121109,3,6,3.669,4.2,-7.8,1,0,17.6,0.00372,0.2,0.00197,0.07895,1,1,100,15,0,22,1,NA,NA,NA,NA
121109,4,6,3.669,4.4,-7.6,1,0,17.6,0.00372,0.2,0.00179,0.07143,1,1,100,15,0,22,1,NA,NA,NA,NA
121112,1,12,4.6,4.6,-8.4,1,0,35.3,0.00136,0.2,0.00275,0.11,1,1,100,30,0,22,1,NA,NA,NA,NA
121112,2,12,4.6,4.6,-8.4,1,0,35.3,0.00136,0.2,0.00275,0.11,1,1,100,30,0,22,1,NA,NA,NA,NA
121115,BN,4.8,5,5,-5,1,0,14.1,0,1,0,0,1,1,100,12,0,22,1,NA,NA,NA,NA
121115,BW,2.4,2,2,-2,1,0,7.1,0,1,0,0,1,1,100,6,0,22,1,NA,NA,NA,NA
121119,1,16.8,2.565,14.3,-20.7,1,0,49.4,0.00361,0.26,0.00275,0.11,1,1,100,42,0,22,1,NA,NA,NA,NA
121119,2,16.8,2.565,14.3,-20.7,1,0,49.4,0.00361,0.26,0.00275,0.11,1,1,100,42,0,22,1,NA,NA,NA,NA
121119,3,16.8,2.565,14.3,-20.7,1,0,49.4,0.00361,0.26,0.00275,0.11,1,1,100,42,0,22,1,NA,NA,NA,NA
121128,1,14.4,-5.528,18,-9,1,0,35.3,0.00136,0.2,0.00275,0.11,1,1,100,36,0,32,0.5,2017,0.5,NA,NA
121140,1,12,-5.271,14,-6,1,0,35,0,0.26,0,0.111,1,1,100,30,24,22,0.5,2017,0.5,NA,NA
121140,2,12,-5.271,14,-6,1,0,35,0,0.26,0,0.111,1,1,100,30,24,22,0.5,2017,0.5,NA,NA
121140,3,12,-5.271,14,-6,1,0,35,0,0.26,0,0.111,1,1,100,30,24,22,0.5,2017,0.5,NA,NA
122202,1,14,-4.025,17,-8,1,0,41.2,1e-04,0.26,0.0045,0.145,1.025,1,100,35,0,32,1,NA,NA,NA,NA
122202,2,14,-4.025,17,-8,1,0,41.2,1e-04,0.26,0.0045,0.145,1.025,1,100,35,0,32,1,NA,NA,NA,NA
122207,1,26,-6.024,33,-16,1,0,76,0,0.17,0,0.1,1.025,1,100,65,0,22,0.5,2015,0.5,NA,NA
122207,2,26,-6.024,33,-16,1,0,76,0,0.17,0,0.1,1.025,1,100,65,0,22,0.5,2018,0.5,NA,NA
122207,3,26,-6.024,33,-16,1,0,76,0,0.17,0,0.1,1.025,1,100,65,0,22,0.5,2018,0.5,NA,NA
122211,1,20,-4.443,30.063,-20.224,1,0,62.5,0,0.26,0,0.119,1.025,1,100,50,0,32,0.5,2017,0.5,NA,NA
122211,2,20,-4.443,30.063,-20.224,1,0,62.5,0,0.26,0,0.119,1.025,1,100,50,0,32,0.5,2017,0.5,NA,NA
122226,1,12,0.934,16,-24,1,0,47.1,0.00237,0.195,0.00246,0.0984,1,1,100,30,0,22,1,NA,NA,NA,NA
122226,2,12,0.934,16,-24,1,0,47.1,0.00237,0.195,0.00246,0.0984,1,1,100,30,0,22,1,NA,NA,NA,NA
122226,3,12,0.934,16,-24,1,0,47.1,0.00237,0.195,0.00246,0.0984,1,1,100,30,0,22,1,NA,NA,NA,NA
122226,4,12,0.934,16,-24,1,0,47.1,0.00237,0.195,0.00246,0.0984,1,1,100,30,0,22,1,NA,NA,NA,NA
124402,1,40,-12.507,35.5,-34.5,1,0,117.6,0.00361,0.26,0.00275,0.11,1,1,100,100,0,22,1,NA,NA,NA,NA
124402,2,40,-12.507,35.5,-34.5,1,0,117.6,0.00361,0.26,0.00275,0.11,1,1,100,100,0,22,1,NA,NA,NA,NA
124402,3,40,-12.507,35.5,-34.5,1,0,117.6,0.00361,0.26,0.00275,0.11,1,1,100,100,0,22,1,NA,NA,NA,NA
124403,1,60,-7.235,75,-37,1,0,176,1e-04,0.26,0.0042,0.12965,1.025,1,100,150,0,22,0.5,2018,0.5,NA,NA
124403,2,60,-7.235,75,-37,1,0,176,1e-04,0.26,0.0042,0.12965,1.025,1,100,150,0,22,0.5,2018,0.5,NA,NA
124403,3,60,-7.235,75,-37,1,0,176,1e-04,0.26,0.0042,0.12965,1.025,1,100,150,0,22,0.5,2018,0.5,NA,NA
124403,4,48,-7.889,86.4,-44.6,1,0,141.2,1e-04,0.26,0.0042,0.12965,1.025,0,100,120,0,22,1,NA,NA,NA,NA
124404,1,36,-4.001,45,-22.5,1,0,106,0,0.25,0,0.145,1,1,100,90,0,32,0.5,2020,0.5,NA,NA
124404,2,36,-4.001,45,-22.5,1,0,106,0,0.25,0,0.145,1,1,100,90,0,32,0.5,2020,0.5,NA,NA
124404,3,36,-4.001,45,-22.5,1,0,106,0,0.25,0,0.145,1,1,100,90,0,32,0.5,2020,0.5,NA,NA
124903,1,20,-12.5,25,-12.5,1,0,58.8,0,0.26,0,0.145,1,1,100,50,0,32,0.5,2016,0.5,NA,NA
124903,2,20,-12.5,25,-12.5,1,0,58.8,0,0.26,0,0.145,1,1,100,50,0,32,0.5,2016,0.5,NA,NA
124910,1,14.8,-2.094,12,-8,1,0,56,0,0.26,0,0.13,1,1,100,37,28.5,22,0.5,2018,0.5,NA,NA
124910,2,14.8,-2.094,12,-8,1,0,56,0,0.26,0,0.13,1,1,100,37,28.5,22,0.5,2018,0.5,NA,NA
124910,3,14.8,-2.094,12,-8,1,0,56,0,0.26,0,0.13,1,1,100,37,28.5,22,0.5,2018,0.5,NA,NA
131100,1,6,-2.489,4.7,-6.5,1,0,17.6,0,1.04,0,0.1665,1,1,100,15,0,22,1,NA,NA,NA,NA
131100,2,6.6,-2.737,6.6,-5.8,1,0,19.4,0,1.02,0,0.09158,1,1,100,16.5,0,22,1,NA,NA,NA,NA
131110,1,7.8,-6.8,7.9,-6.8,1,0,22.9,0,0.923,0,0.08667,1,1,100,19.5,0,22,1,NA,NA,NA,NA
131110,2,7.8,-6.8,7.9,-6.8,1,0,22.9,0,0.923,0,0.08667,1,1,100,19.5,0,22,1,NA,NA,NA,NA
131110,3,7.8,-6.8,7.9,-6.8,1,0,22.9,0,0.923,0,0.08667,1,1,100,19.5,0,22,1,NA,NA,NA,NA
131118,1,7.8,-6.8,7.9,-6.8,1,0,22.9,0,0.2,0,0.08667,1,1,100,19.5,0,22,1,NA,NA,NA,NA
131118,2,7.8,-6.8,7.9,-6.8,1,0,22.9,0,0.2,0,0.08667,1,1,100,19.5,0,22,1,NA,NA,NA,NA
131118,3,7.8,-6.8,7.9,-6.8,1,0,22.9,0,0.2,0,0.08667,1,1,100,19.5,0,22,1,NA,NA,NA,NA
131149,1,13.4,-12.4,12.8,-12.4,1,0,39.4,0,0.393,0,0.10429,1.025,1,100,33.5,0,22,1,NA,NA,NA,NA
131149,2,13.4,-12.4,12.8,-12.4,1,0,39.4,0,0.393,0,0.10429,1.025,1,100,33.5,0,22,1,NA,NA,NA,NA
131149,3,13.4,-7.5,15,-7.5,1,0,39.4,0,0.25,0,0.145,1.025,1,100,33.5,0,22,1,NA,NA,NA,NA
131149,4,13.4,-7.5,15,-7.5,1,0,39.4,0,0.25,0,0.145,1.025,1,100,33.5,0,22,1,NA,NA,NA,NA
131170,1,6,0.193,4.7,-6.5,1,0,17.6,0,1.04,0,0.1665,1,1,100,15,0,22,1,NA,NA,NA,NA
131170,2,6.6,0.212,6.6,-5.8,1,0,19.4,0,1.02,0,0.09158,1,1,100,16.5,0,22,1,NA,NA,NA,NA
131171,1,6,-6.5,4.7,-6.5,1,0,17.6,0,1.04,0,0.1665,1,1,100,15,0,22,1,NA,NA,NA,NA
131171,2,6.6,-5.8,6.6,-5.8,1,0,19.4,0,1.02,0,0.09158,1,1,100,16.5,0,22,1,NA,NA,NA,NA
131189,1,6,-4.796,5.8,-5.4,1,0,17.6,0,0.2,0,0.09994,1,1,100,15,0,22,1,NA,NA,NA,NA
131189,2,6,-4.796,5.8,-5.4,1,0,17.6,0,0.2,0,0.09994,1,1,100,15,0,22,1,NA,NA,NA,NA
131189,3,6,-4.796,5.8,-5.4,1,0,17.6,0,0.2,0,0.09994,1,1,100,15,0,22,1,NA,NA,NA,NA
131190,1,6,-5.4,5.8,-5.4,1,0,17.6,0,0.2,0,0.09994,1,1,100,15,0,22,1,NA,NA,NA,NA
131190,2,6,-5.5,5.8,-5.5,1,0,17.6,0,0.2,0,0.09994,1,1,100,15,0,22,1,NA,NA,NA,NA
131190,3,6,-5.5,5.8,-5.5,1,0,17.6,0,0.2,0,0.09994,1,1,100,15,0,22,1,NA,NA,NA,NA
131192,1,6,-3.253,5.6,-5.7,1,0,17.6,0,1.86,0,0.11454,1,1,100,15,0,22,1,NA,NA,NA,NA
131192,2,6,-3.253,5.6,-5.7,1,0,17.6,0,1.86,0,0.11454,1,1,100,15,0,22,1,NA,NA,NA,NA
131192,3,6,-3.253,5.6,-5.7,1,0,17.6,0,1.86,0,0.11454,1,1,100,15,0,22,1,NA,NA,NA,NA
131192,4,6,-3.253,5.6,-5.7,1,0,17.6,0,1.86,0,0.11454,1,1,100,15,0,22,1,NA,NA,NA,NA
131192,5,20,-10.844,17.2,-20.3,1,0,58.8,0,0.303,0,0.14,1,1,100,50,0,22,1,NA,NA,NA,NA
131197,1,13.4,-3.298,12.8,-12.4,1,0,39.4,0,0.393,0,0.10429,1,1,100,33.5,0,22,1,NA,NA,NA,NA
131197,2,13.4,-3.298,12.8,-12.4,1,0,39.4,0,0.393,0,0.10429,1,1,100,33.5,0,22,1,NA,NA,NA,NA
131271,1,28,-11.707,35,-15,1,0,82.3,0,0.26,0,0.145,1,1,100,70,0,32,0.5,2018,0.5,NA,NA
131271,2,28,-11.707,35,-15,1,0,82.3,0,0.26,0,0.145,1,1,100,70,0,22,0.5,2018,0.5,NA,NA
131271,3,28,-11.707,35,-15,1,0,82.3,0,0.26,0,0.145,1,1,100,70,0,22,0.5,2018,0.5,NA,NA
131271,4,28,-11.707,35,-15,1,0,82.3,0,0.26,0,0.145,1,1,100,70,0,22,0.5,2018,0.5,NA,NA
132204,1,145.53,-56.353,91.8,-97.2,1,0,247.1,0,0.2297,0,0.13838,1.025,1,100,210,0,21,1,NA,NA,NA,NA
132204,2,145.53,-56.353,91.8,-97.2,1,0,247.1,0,0.2297,0,0.13838,1.025,1,100,210,0,21,1,NA,NA,NA,NA
132204,3,173.25,-67.087,101.6,-123.4,1,0,294.1,0,0.2297,0,0.16464,1.025,1,100,250,0,21,1,NA,NA,NA,NA
132204,4,173.25,-67.087,101.6,-123.4,1,0,294.1,0,0.2297,0,0.16464,1.025,1,100,250,0,21,1,NA,NA,NA,NA
132221,1,60,-19.03,56.5,-56,1,0,176.5,0,0.26,0,0.11113,1.025,1,100,150,0,22,1,NA,NA,NA,NA
132221,2,60,-19.03,56.5,-56,1,0,176.5,0,0.26,0,0.11113,1.025,1,100,150,0,22,1,NA,NA,NA,NA
132221,3,60,-19.03,56.5,-56,1,0,176.5,0,0.26,0,0.11113,1.025,1,100,150,0,22,1,NA,NA,NA,NA
132221,4,60,-19.03,56.5,-56,1,0,176.5,0,0.26,0,0.11113,1.025,1,100,150,0,22,1,NA,NA,NA,NA
132232,1,145.53,-56.69,91.8,-97.2,1,0,247.1,0,0.2297,0,0.13838,1.025,1,100,210,0,21,1,NA,NA,NA,NA
132232,2,145.53,-56.69,91.8,-97.2,1,0,247.1,0,0.2297,0,0.13838,1.025,1,100,210,0,21,1,NA,NA,NA,NA
132232,3,145.53,-56.69,91.8,-97.2,1,0,247.1,0,0.2297,0,0.13838,1.025,1,100,210,0,21,1,NA,NA,NA,NA
132232,4,145.53,-56.69,91.8,-97.2,1,0,247.1,0,0.2297,0,0.13838,1.025,1,100,210,0,21,1,NA,NA,NA,NA
132232,5,145.53,-56.69,91.8,-97.2,1,0,247.1,0,0.2297,0,0.13838,1.025,1,100,210,0,21,1,NA,NA,NA,NA
132232,6,145.53,-56.69,91.8,-97.2,1,0,247.1,0,0.2297,0,0.13838,1.025,1,100,210,0,21,1,NA,NA,NA,NA
132247,1,76.23,-35.367,48,-51,1,0,129.4,0,0.225,0,0.14375,1.025,1,100,110,0,21,1,NA,NA,NA,NA
132247,2,76.23,-35.367,48,-51,1,0,129.4,0,0.225,0,0.14375,1.025,1,100,110,0,21,1,NA,NA,NA,NA
132247,3,76.23,-35.367,48,-51,1,0,129.4,0,0.207,0,0.14375,1.025,1,100,110,0,21,1,NA,NA,NA,NA
132247,4,76.23,-35.367,48,-51,1,0,129.4,0,0.207,0,0.14375,1.025,1,100,110,0,21,1,NA,NA,NA,NA
132270,1,187.11,-98.451,9999,-9999,1,0,317.6,0,0.2297,0,0,1,1,100,270,0,31,0.5,2021,0.5,NA,NA
132270,2,187.11,-98.451,9999,-9999,1,0,317.6,0,0.2297,0,0,1,1,100,270,0,31,0.5,2021,0.5,NA,NA
134401,1,457.38,-85.4,283.4,-85.4,1,0,776.5,0,0.2,0,0.145,1,1,100,660,0,21,1,NA,NA,NA,NA
134401,2,457.38,-85.4,283.4,-85.4,1,0,776.5,0,0.2,0,0.145,1,1,100,660,0,21,1,NA,NA,NA,NA
134401,3,457.38,-85.4,283.4,-85.4,1,0,776.5,0,0.2,0,0.145,1,1,100,660,0,21,0.5,2015,0.5,NA,NA
134406,1,485.1,-90.6,300.6,-90.6,1,0,823.5,0,0.2,0,0.145,1,1,100,700,0,21,1,NA,NA,NA,NA
134406,2,485.1,-90.6,300.6,-90.6,1,0,823.5,0,0.2,0,0.145,1,1,100,700,0,21,1,NA,NA,NA,NA
142211,1,76.23,29.46,55,-42.229,1,0,129.4,0,0.225,0,0.145,1.025,1,100,110,0,21,1,NA,NA,NA,NA
142211,2,76.23,29.46,55,-42.229,1,0,129.4,0,0.225,0,0.145,1.025,1,100,110,0,21,1,NA,NA,NA,NA
142211,3,76.23,29.46,55,-42.229,1,0,129.4,0,0.225,0,0.145,1.025,1,100,110,0,21,1,NA,NA,NA,NA
142211,4,76.23,29.46,49.429,-42.229,1,0,129.4,0,0.225,0,0.145,1.025,1,100,110,0,21,1,NA,NA,NA,NA
142235,1,207.9,-75,150,-75,1,0,352.9,0,0.2297,0,0.145,1.025,1,100,300,0,21,1,NA,NA,NA,NA
142235,2,207.9,-75,150,-75,1,0,352.9,0,0.2297,0,0.145,1.025,1,100,300,0,21,1,NA,NA,NA,NA
142929,5,145.53,7.508,94.19,-80.59,1,0,247.1,0,0.2297,0,0.145,1.025,1,100,210,0,21,1,NA,NA,NA,NA
142929,6,145.53,7.508,105,-80.59,1,0,247.1,0,0.2297,0,0.145,1.025,1,100,210,0,21,1,NA,NA,NA,NA
142929,7,173.25,8.938,112.26,-95.96,1,0,294.1,0,0.2297,0,0.145,1.025,1,100,250,0,21,1,NA,NA,NA,NA
142929,8,173.25,8.938,112.26,-95.96,1,0,294.1,0,0.2297,0,0.145,1.025,1,100,250,0,21,1,NA,NA,NA,NA
144035,1,457.38,-165,330,-165,1,0,776,0,0.3,0,0.145,1,0,100,660,0,21,1,NA,NA,NA,NA
144401,1,415.8,-142.089,300,-150,1,0,705.9,0,0.3,0,0.145,1,1,100,600,0,21,1,NA,NA,NA,NA
144401,2,415.8,-142.089,300,-150,1,0,705.9,0,0.3,0,0.145,1,1,100,600,0,21,1,NA,NA,NA,NA
144404,1,457.38,-129.757,207.092,-242.908,1,0,776.5,0.0026,0.3,0.00664,0.1316,1,1,100,660,0,31,1,NA,NA,NA,NA
144404,2,457.38,-129.757,207.092,-242.908,1,0,776.5,0.0026,0.3,0.00664,0.1316,1,1,100,660,0,31,1,NA,NA,NA,NA
152203,G1,48.425,27.59,54,-21.6,1,0,123.1,0,0.35,0.00338,0.13522,1.025,1,100,121.2,0,24,1,NA,NA,NA,NA
152207,1,173.25,48.911,125,-65,1,0,294.1,0,0.2297,0,0.145,1.025,1,100,250,0,21,1,NA,NA,NA,NA
152207,2,173.25,48.911,125,-65,1,0,294.1,0,0.2297,0,0.145,1.025,1,100,250,0,21,1,NA,NA,NA,NA
152207,3,173.25,48.911,125,-65,1,0,294.1,0,0.2297,0,0.145,1.025,1,100,250,0,21,1,NA,NA,NA,NA
152207,G2,41.792,11.799,30,-25,1,0,123.1,0,0.35,0.00338,0.13522,1.025,1,100,104.6,0,24,1,NA,NA,NA,NA
152207,S1,48.425,13.671,30,-25,1,0,142.6,0,0.35,0.00305,0.12205,1.025,1,100,121.2,0,24,1,NA,NA,NA,NA
152217,1,14.384,16.411,18,-9,1,0,42,0,0.196,0.00309,0.12375,1.025,1,100,36,0,24,1,NA,NA,NA,NA
152217,2,14.384,16.411,18,-9,1,0,42,0,0.196,0.00309,0.12375,1.025,1,100,36,0,24,1,NA,NA,NA,NA
152217,3,14.384,16.411,18,-9,1,0,42,0,0.196,0.00309,0.12375,1.025,1,100,36,0,24,1,NA,NA,NA,NA
153006,1,46.778,12.047,30.289,-25.923,1,0,79.4,0,0.121,0.0034,0.13599,1.025,1,100,67.5,0,21,1,NA,NA,NA,NA
153006,2,46.778,12.047,30.289,-25.923,1,0,79.4,0,0.121,0.0034,0.13599,1.025,1,100,67.5,0,21,1,NA,NA,NA,NA
154426,G1,137.043,-27.97,92.77,-27.97,1,0,254.1,0.00126,0.147,0.00682,0.13635,1.025,1,100,343,0,24,1,NA,NA,NA,NA
154426,G2,137.043,-27.97,92.77,-27.97,1,0,254.1,0.00126,0.147,0.00682,0.13635,1.025,1,100,343,0,24,1,NA,NA,NA,NA
154426,G3,137.2,27.172,92.77,-27.97,1,0,294.1,0.00126,0.147,0.00682,0.13635,1.025,0,100,343,0,24,1,NA,NA,NA,NA
154426,G4,137.2,-106.974,92.77,-27.97,1,0,294.1,0.00126,0.35,0.00682,0.13635,1.025,0,100,343,0,24,1,NA,NA,NA,NA
154426,S1,100,-54.102,92.77,-27.97,1,0,294.1,0.00126,0.147,0.00682,0.13635,1.025,0,100,250,0,24,1,NA,NA,NA,NA
154426,S2,100,-98.763,92.77,-27.97,1,0,294.1,0.00126,0.147,0.00682,0.13635,1.025,0,100,250,0,24,1,NA,NA,NA,NA
156001,G1,12,2.247,14.555,-10.976,1,0,35.3,3e-05,0.1512,0.00309,0.12375,1.025,0,100,30,0,24,1,NA,NA,NA,NA
156001,G2,12,2.247,14.555,-10.976,1,0,35.3,3e-05,0.1512,0.00309,0.12375,1.025,0,100,30,0,24,1,NA,NA,NA,NA
156001,G3,12,2.247,14.555,-10.976,1,0,35.3,3e-05,0.1512,0.00309,0.12375,1.025,0,100,30,0,24,1,NA,NA,NA,NA
156001,G4,12,2.247,14.555,-10.976,1,0,35.3,3e-05,0.1512,0.00309,0.12375,1.025,0,100,30,0,24,1,NA,NA,NA,NA
156001,G5,12,2.247,14.555,-10.976,1,0,35.3,3e-05,0.1512,0.00309,0.12375,1.025,0,100,30,0,24,1,NA,NA,NA,NA
156001,G6,11.986,0.231,14.555,-10.976,1,0,35.3,3e-05,0.1512,0.00309,0.12375,1.025,1,100,30,0,24,1,NA,NA,NA,NA
156001,S1,13.584,0.261,14.55,-10.98,1,0,40,5e-05,0.1512,0.00371,0.14856,1.025,1,100,34,0,24,1,NA,NA,NA,NA
156001,S2,13.584,0.261,14.55,-10.98,1,0,40,5e-05,0.1512,0.00371,0.14856,1.025,1,100,34,0,24,1,NA,NA,NA,NA
156001,S3,13.584,0.261,14.55,-10.98,1,0,40,5e-05,0.1512,0.00371,0.14856,1.025,1,100,34,0,24,1,NA,NA,NA,NA
161110,W1,0,0,0,0,1,0,41.16,0,0.3022,0,0,1,1,100,41.16,0,25,1,NA,NA,3,-0.9
161117,1,14.184,-15.492,10.758,-15.492,1,0,41.8,0.00102,0.105,0.00749,0.14981,1,1,100,35.5,0,24,1,NA,NA,NA,NA
161117,2,14.983,-14.431,13.694,-14.431,1,0,44.1,0.00102,0.225,0.00562,0.11236,1,1,100,37.5,0,24,1,NA,NA,NA,NA
161117,3,14.983,-14.431,13.694,-14.431,1,0,44.1,0.00102,0.225,0.00562,0.11236,1,1,100,37.5,0,24,1,NA,NA,NA,NA
161117,G1,24.601,0.529,10.758,-15.492,1,0,41.8,0.00102,0.105,0.00749,0.14981,1,0,100,35.5,0,21,1,NA,NA,NA,NA
161117,G2,25.987,-0.002,13.694,-14.431,1,0,44.1,0.00102,0.225,0.00562,0.11236,1,0,100,37.5,0,21,1,NA,NA,NA,NA
161117,G3,25.987,-0.002,13.694,-14.431,1,0,44.1,0.00102,0.225,0.00562,0.11236,1,0,100,37.5,0,21,1,NA,NA,NA,NA
161117,S1,0,0,0,0,1,0,5,0,99999,0,0,1,1,100,5,0,25,1,NA,NA,1,1
161122,1,29.799,-7.226,38.901,-27.099,1,0,103.5,0.0049,0.25,0.00533,0.10672,1,1,100,43,0,21,1,NA,NA,NA,NA
161122,2,29.799,-7.226,38.901,-27.099,1,0,103.5,0.0049,0.25,0.00533,0.10672,1,1,100,43,0,21,1,NA,NA,NA,NA
161122,3,29.799,-7.226,16,-16,1,0,50.6,0,0.25,0,0.145,1.025,1,100,43,0,21,1,NA,NA,NA,NA
161122,4,29.799,-7.226,16,-16,1,0,50.6,0,0.25,0,0.145,1.025,1,100,43,0,21,1,NA,NA,NA,NA
161160,1,20,-11.27,21.433,-16.067,1,0,58.8,0.004,0.25,0.00595,0.1189,1,1,100,50,0,22,1,NA,NA,NA,NA
161623,1,34.304,1.993,20.91,-16.21,1,0,58.2,0.004,0.25,0.00523,0.10463,1,1,100,49.5,0,21,1,NA,NA,NA,NA
161623,2,34.304,1.993,20.91,-16.21,1,0,58.2,0.004,0.25,0.00523,0.10463,1,1,100,49.5,0,21,1,NA,NA,NA,NA
161623,3,34.304,1.993,20.91,-16.21,1,0,58.2,0.004,0.25,0.00523,0.10463,1,1,100,49.5,0,21,1,NA,NA,NA,NA
161685,1,18,-8.77,38.793,-28.707,1,0,105.9,0.0049,0.26,0.00586,0.11711,1,1,100,45,0,22,1,NA,NA,NA,NA
161685,2,18,-8.77,38.793,-28.707,1,0,105.9,0.0049,0.26,0.00586,0.11711,1,1,100,45,0,22,1,NA,NA,NA,NA
