BusNumber,RegionName
212531,ASSAM
212610,ASSAM
213301,ASSAM
213302,ASSAM
213304,ASSAM
213305,ASSAM
213306,ASSAM
213307,ASSAM
213308,ASSAM
213309,ASSAM
214010,ASSAM
214015,ASSAM
214030,ASSAM
214044,ASSAM
214050,ASSAM
214051,ASSAM
214151,ASSAM
214170,ASSAM
214321,ASSAM
214411,ASSAM
214560,ASSAM
216071,ASSAM
216075,ASSAM
216076,ASSAM
216080,ASSAM
216090,ASSAM
216091,ASSAM
216820,ASSAM
216830,ASSAM
216840,ASSAM
216850,ASSAM
216860,ASSAM
216890,ASSAM
216900,ASSAM
216980,ASSAM
444102,BANGLADESH
444104,BANGLADESH
280001,BHUTAN
281101,BHUTAN
281102,BHUTAN
281103,BHUTAN
281104,BHUTAN
281105,BHUTAN
281106,BHUTAN
281107,BHUTAN
281108,BHUTAN
281109,BHUTAN
281110,BHUTAN
281111,BHUTAN
281201,BHUTAN
281303,BHUTAN
282001,BHUTAN
282002,BHUTAN
282007,BHUTAN
282031,BHUTAN
282202,BHUTAN
282203,BHUTAN
282204,BHUTAN
282205,BHUTAN
282206,BHUTAN
282612,BHUTAN
283300,BHUTAN
283301,BHUTAN
283302,BHUTAN
283304,BHUTAN
283305,BHUTAN
283306,BHUTAN
283307,BHUTAN
283308,BHUTAN
283309,BHUTAN
284001,BHUTAN
284002,BHUTAN
284003,BHUTAN
284008,BHUTAN
284009,BHUTAN
284010,BHUTAN
284011,BHUTAN
284012,BHUTAN
284013,BHUTAN
284079,BHUTAN
286606,BHUTAN
286607,BHUTAN
286611,BHUTAN
286613,BHUTAN
420003,BHUTAN
410001,BIHAR
411000,BIHAR
411001,BIHAR
411002,BIHAR
411003,BIHAR
411004,BIHAR
411005,BIHAR
411006,BIHAR
411007,BIHAR
411008,BIHAR
411009,BIHAR
411010,BIHAR
411013,BIHAR
411014,BIHAR
411017,BIHAR
411020,BIHAR
411021,BIHAR
411022,BIHAR
411023,BIHAR
411024,BIHAR
411025,BIHAR
411027,BIHAR
411028,BIHAR
411029,BIHAR
411030,BIHAR
411031,BIHAR
411032,BIHAR
411033,BIHAR
411034,BIHAR
411035,BIHAR
411036,BIHAR
411037,BIHAR
411038,BIHAR
411039,BIHAR
411040,BIHAR
411041,BIHAR
411042,BIHAR
411043,BIHAR
411044,BIHAR
411045,BIHAR
411046,BIHAR
411047,BIHAR
411048,BIHAR
411049,BIHAR
411050,BIHAR
411052,BIHAR
411053,BIHAR
411056,BIHAR
411057,BIHAR
411058,BIHAR
411059,BIHAR
411063,BIHAR
411064,BIHAR
411065,BIHAR
411066,BIHAR
411067,BIHAR
411068,BIHAR
411069,BIHAR
411070,BIHAR
411071,BIHAR
411072,BIHAR
411075,BIHAR
411076,BIHAR
411077,BIHAR
411078,BIHAR
411079,BIHAR
411080,BIHAR
411081,BIHAR
411082,BIHAR
411083,BIHAR
411084,BIHAR
411087,BIHAR
411089,BIHAR
411090,BIHAR
411091,BIHAR
411092,BIHAR
411094,BIHAR
411096,BIHAR
411097,BIHAR
411098,BIHAR
411099,BIHAR
411101,BIHAR
411102,BIHAR
411103,BIHAR
411104,BIHAR
411105,BIHAR
411106,BIHAR
411107,BIHAR
411108,BIHAR
411109,BIHAR
411110,BIHAR
411111,BIHAR
411112,BIHAR
411113,BIHAR
411114,BIHAR
411115,BIHAR
411116,BIHAR
411117,BIHAR
411121,BIHAR
411124,BIHAR
411125,BIHAR
411126,BIHAR
411127,BIHAR
411128,BIHAR
411129,BIHAR
411130,BIHAR
412001,BIHAR
412002,BIHAR
412003,BIHAR
412004,BIHAR
412005,BIHAR
412006,BIHAR
412007,BIHAR
412008,BIHAR
412009,BIHAR
412010,BIHAR
412011,BIHAR
412013,BIHAR
412017,BIHAR
412020,BIHAR
412021,BIHAR
412024,BIHAR
412025,BIHAR
412026,BIHAR
412027,BIHAR
412028,BIHAR
412037,BIHAR
412042,BIHAR
412043,BIHAR
412044,BIHAR
412045,BIHAR
412051,BIHAR
412054,BIHAR
412057,BIHAR
412058,BIHAR
412067,BIHAR
412071,BIHAR
412075,BIHAR
412076,BIHAR
412077,BIHAR
412079,BIHAR
412085,BIHAR
412090,BIHAR
412093,BIHAR
412094,BIHAR
412095,BIHAR
412101,BIHAR
412102,BIHAR
412207,BIHAR
412214,BIHAR
412215,BIHAR
412217,BIHAR
414001,BIHAR
414004,BIHAR
414005,BIHAR
414006,BIHAR
414008,BIHAR
414010,BIHAR
414013,BIHAR
414020,BIHAR
414031,BIHAR
414052,BIHAR
414066,BIHAR
414068,BIHAR
414071,BIHAR
414072,BIHAR
414078,BIHAR
414090,BIHAR
414091,BIHAR
414093,BIHAR
414094,BIHAR
414095,BIHAR
414102,BIHAR
414405,BIHAR
414410,BIHAR
414471,BIHAR
414491,BIHAR
414492,BIHAR
414900,BIHAR
418008,BIHAR
418091,BIHAR
418892,BIHAR
431055,BIHAR
13099,PUNJAB
100008,CHANDIGARH
100009,CHANDIGARH
100010,CHANDIGARH
100011,CHANDIGARH
100012,CHANDIGARH
100013,CHANDIGARH
100014,CHANDIGARH
100016,CHANDIGARH
100017,CHANDIGARH
100018,CHANDIGARH
100019,CHANDIGARH
100020,CHANDIGARH
100021,CHANDIGARH
100022,CHANDIGARH
100023,CHANDIGARH
100025,CHANDIGARH
100026,CHANDIGARH
100029,CHANDIGARH
100031,CHANDIGARH
100032,CHANDIGARH
100033,CHANDIGARH
100034,CHANDIGARH
100035,CHANDIGARH
100036,CHANDIGARH
100038,CHANDIGARH
100039,CHANDIGARH
100040,CHANDIGARH
100041,CHANDIGARH
100042,CHANDIGARH
100043,CHANDIGARH
100044,CHANDIGARH
100046,CHANDIGARH
100047,CHANDIGARH
100062,CHANDIGARH
100065,CHANDIGARH
100067,CHANDIGARH
100068,CHANDIGARH
100069,CHANDIGARH
100070,CHANDIGARH
100071,CHANDIGARH
100075,CHANDIGARH
100076,CHANDIGARH
100077,CHANDIGARH
100078,CHANDIGARH
100079,CHANDIGARH
100080,CHANDIGARH
100081,CHANDIGARH
100085,CHANDIGARH
100093,CHANDIGARH
100098,CHANDIGARH
100099,CHANDIGARH
102255,CHANDIGARH
103072,CHANDIGARH
103073,CHANDIGARH
103074,CHANDIGARH
106045,CHANDIGARH
106048,CHANDIGARH
106049,CHANDIGARH
106050,CHANDIGARH
106051,CHANDIGARH
106052,CHANDIGARH
106053,CHANDIGARH
106054,CHANDIGARH
106055,CHANDIGARH
106056,CHANDIGARH
106057,CHANDIGARH
106058,CHANDIGARH
106059,CHANDIGARH
106060,CHANDIGARH
106061,CHANDIGARH
106063,CHANDIGARH
106066,CHANDIGARH
106090,CHANDIGARH
106091,CHANDIGARH
106095,CHANDIGARH
106096,CHANDIGARH
106097,CHANDIGARH
122322,HARYANA
132250,PUNJAB
136056,PUNJAB
182260,HARYANA
184460,HARYANA
311001,CHHATTISGARH
311002,CHHATTISGARH
311003,CHHATTISGARH
311004,CHHATTISGARH
311005,CHHATTISGARH
311006,CHHATTISGARH
311007,CHHATTISGARH
311008,CHHATTISGARH
311009,CHHATTISGARH
311010,CHHATTISGARH
311011,CHHATTISGARH
311012,CHHATTISGARH
311013,CHHATTISGARH
311014,CHHATTISGARH
311015,CHHATTISGARH
311016,CHHATTISGARH
311017,CHHATTISGARH
311018,CHHATTISGARH
311019,CHHATTISGARH
311020,CHHATTISGARH
311021,CHHATTISGARH
311022,CHHATTISGARH
311023,CHHATTISGARH
311024,CHHATTISGARH
311025,CHHATTISGARH
311026,CHHATTISGARH
311027,CHHATTISGARH
311028,CHHATTISGARH
311029,CHHATTISGARH
311030,CHHATTISGARH
311031,CHHATTISGARH
311032,CHHATTISGARH
311033,CHHATTISGARH
311034,CHHATTISGARH
311035,CHHATTISGARH
311036,CHHATTISGARH
311037,CHHATTISGARH
311038,CHHATTISGARH
311039,CHHATTISGARH
311040,CHHATTISGARH
311041,CHHATTISGARH
311042,CHHATTISGARH
311043,CHHATTISGARH
311044,CHHATTISGARH
311045,CHHATTISGARH
311046,CHHATTISGARH
311047,CHHATTISGARH
311048,CHHATTISGARH
311049,CHHATTISGARH
311050,CHHATTISGARH
311051,CHHATTISGARH
311052,CHHATTISGARH
311053,CHHATTISGARH
311054,CHHATTISGARH
311055,CHHATTISGARH
311056,CHHATTISGARH
311057,CHHATTISGARH
311058,CHHATTISGARH
311059,CHHATTISGARH
311060,CHHATTISGARH
311061,CHHATTISGARH
311062,CHHATTISGARH
311063,CHHATTISGARH
311064,CHHATTISGARH
311065,CHHATTISGARH
311066,CHHATTISGARH
311067,CHHATTISGARH
311068,CHHATTISGARH
311069,CHHATTISGARH
311070,CHHATTISGARH
311071,CHHATTISGARH
311072,CHHATTISGARH
311073,CHHATTISGARH
311074,CHHATTISGARH
311075,CHHATTISGARH
311076,CHHATTISGARH
311077,CHHATTISGARH
311078,CHHATTISGARH
311079,CHHATTISGARH
311080,CHHATTISGARH
311081,CHHATTISGARH
311082,CHHATTISGARH
311083,CHHATTISGARH
311084,CHHATTISGARH
311085,CHHATTISGARH
311086,CHHATTISGARH
311087,CHHATTISGARH
311088,CHHATTISGARH
311089,CHHATTISGARH
311090,CHHATTISGARH
311091,CHHATTISGARH
311092,CHHATTISGARH
311093,CHHATTISGARH
311094,CHHATTISGARH
311095,CHHATTISGARH
311096,CHHATTISGARH
311097,CHHATTISGARH
311098,CHHATTISGARH
311099,CHHATTISGARH
311100,CHHATTISGARH
311101,CHHATTISGARH
311102,CHHATTISGARH
311103,CHHATTISGARH
311104,CHHATTISGARH
311105,CHHATTISGARH
311106,CHHATTISGARH
311107,CHHATTISGARH
311108,CHHATTISGARH
311109,CHHATTISGARH
311110,CHHATTISGARH
311111,CHHATTISGARH
311112,CHHATTISGARH
311113,CHHATTISGARH
311114,CHHATTISGARH
311115,CHHATTISGARH
312001,CHHATTISGARH
312002,CHHATTISGARH
312003,CHHATTISGARH
312004,CHHATTISGARH
312005,CHHATTISGARH
312006,CHHATTISGARH
312007,CHHATTISGARH
312008,CHHATTISGARH
312009,CHHATTISGARH
312010,CHHATTISGARH
312011,CHHATTISGARH
312012,CHHATTISGARH
312013,CHHATTISGARH
312014,CHHATTISGARH
312015,CHHATTISGARH
312016,CHHATTISGARH
312017,CHHATTISGARH
312018,CHHATTISGARH
312019,CHHATTISGARH
312020,CHHATTISGARH
312021,CHHATTISGARH
312022,CHHATTISGARH
312023,CHHATTISGARH
312024,CHHATTISGARH
312025,CHHATTISGARH
312026,CHHATTISGARH
312027,CHHATTISGARH
312028,CHHATTISGARH
312029,CHHATTISGARH
312030,CHHATTISGARH
312031,CHHATTISGARH
312032,CHHATTISGARH
312033,CHHATTISGARH
312034,CHHATTISGARH
312035,CHHATTISGARH
312036,CHHATTISGARH
312037,CHHATTISGARH
312049,CHHATTISGARH
312050,CHHATTISGARH
312051,CHHATTISGARH
314001,CHHATTISGARH
314002,CHHATTISGARH
314003,CHHATTISGARH
314004,CHHATTISGARH
314005,CHHATTISGARH
314006,CHHATTISGARH
314007,CHHATTISGARH
314008,CHHATTISGARH
314009,CHHATTISGARH
314010,CHHATTISGARH
314012,CHHATTISGARH
314013,CHHATTISGARH
314014,CHHATTISGARH
314015,CHHATTISGARH
314016,CHHATTISGARH
314018,CHHATTISGARH
314019,CHHATTISGARH
314020,CHHATTISGARH
314021,CHHATTISGARH
314022,CHHATTISGARH
314023,CHHATTISGARH
314024,CHHATTISGARH
314025,CHHATTISGARH
314026,CHHATTISGARH
314027,CHHATTISGARH
314028,CHHATTISGARH
314029,CHHATTISGARH
314030,CHHATTISGARH
314031,CHHATTISGARH
314032,CHHATTISGARH
314033,CHHATTISGARH
314034,CHHATTISGARH
314035,CHHATTISGARH
314038,CHHATTISGARH
314039,CHHATTISGARH
314040,CHHATTISGARH
314041,CHHATTISGARH
314042,CHHATTISGARH
314043,CHHATTISGARH
314044,CHHATTISGARH
314045,CHHATTISGARH
314046,CHHATTISGARH
314047,CHHATTISGARH
314049,CHHATTISGARH
314050,CHHATTISGARH
314051,CHHATTISGARH
314099,CHHATTISGARH
318007,CHHATTISGARH
318028,CHHATTISGARH
318029,CHHATTISGARH
318030,CHHATTISGARH
318031,CHHATTISGARH
318032,CHHATTISGARH
318033,CHHATTISGARH
318035,CHHATTISGARH
318038,CHHATTISGARH
322001,DAMAN & DIU
322002,DAMAN & DIU
324002,DAMAN & DIU
326001,DAMAN & DIU
326002,DAMAN & DIU
326003,DAMAN & DIU
326004,DAMAN & DIU
326005,DAMAN & DIU
326006,DAMAN & DIU
326007,DAMAN & DIU
141031,DELHI
152200,DELHI
152201,DELHI
152202,DELHI
152203,DELHI
152204,DELHI
152205,DELHI
152206,DELHI
152207,DELHI
152208,DELHI
152209,DELHI
152210,DELHI
152211,DELHI
152213,DELHI
152214,DELHI
152215,DELHI
152216,DELHI
152217,DELHI
152218,DELHI
152219,DELHI
152220,DELHI
152221,DELHI
152222,DELHI
152223,DELHI
152224,DELHI
152225,DELHI
152226,DELHI
152227,DELHI
152228,DELHI
152229,DELHI
152230,DELHI
152232,DELHI
152233,DELHI
152234,DELHI
152235,DELHI
152236,DELHI
152237,DELHI
152238,DELHI
152239,DELHI
152240,DELHI
152242,DELHI
152243,DELHI
152255,DELHI
153000,DELHI
153006,DELHI
153012,DELHI
153013,DELHI
153015,DELHI
153016,DELHI
153021,DELHI
153023,DELHI
153024,DELHI
153026,DELHI
153029,DELHI
153030,DELHI
153032,DELHI
153035,DELHI
153036,DELHI
153037,DELHI
154426,DELHI
156001,DELHI
156002,DELHI
156004,DELHI
156005,DELHI
156007,DELHI
156008,DELHI
156009,DELHI
156010,DELHI
156011,DELHI
156014,DELHI
156017,DELHI
156018,DELHI
156019,DELHI
156020,DELHI
156022,DELHI
156025,DELHI
156027,DELHI
156028,DELHI
156033,DELHI
156034,DELHI
156038,DELHI
156055,DELHI
182215,DELHI
182231,DELHI
182921,DELHI
184427,DELHI
184428,DELHI
184455,DELHI
184463,DELHI
184477,DELHI
184490,DELHI
184920,DELHI
184928,DELHI
187708,DELHI
332001,DADRA & NAGAR HAVELI
332002,DADRA & NAGAR HAVELI
332003,DADRA & NAGAR HAVELI
334003,DADRA & NAGAR HAVELI
336001,DADRA & NAGAR HAVELI
336002,DADRA & NAGAR HAVELI
336003,DADRA & NAGAR HAVELI
336004,DADRA & NAGAR HAVELI
336005,DADRA & NAGAR HAVELI
336006,DADRA & NAGAR HAVELI
336007,DADRA & NAGAR HAVELI
336008,DADRA & NAGAR HAVELI
336009,DADRA & NAGAR HAVELI
336010,DADRA & NAGAR HAVELI
336011,DADRA & NAGAR HAVELI
336012,DADRA & NAGAR HAVELI
336013,DADRA & NAGAR HAVELI
336014,DADRA & NAGAR HAVELI
336015,DADRA & NAGAR HAVELI
336016,DADRA & NAGAR HAVELI
336017,DADRA & NAGAR HAVELI
336018,DADRA & NAGAR HAVELI
336019,DADRA & NAGAR HAVELI
336020,DADRA & NAGAR HAVELI
341001,GOA
341002,GOA
341003,GOA
341004,GOA
341005,GOA
341006,GOA
341007,GOA
342001,GOA
342002,GOA
342003,GOA
342004,GOA
342005,GOA
342006,GOA
344001,GOA
351001,GUJARAT
351002,GUJARAT
351003,GUJARAT
351004,GUJARAT
351005,GUJARAT
351006,GUJARAT
351007,GUJARAT
351008,GUJARAT
351009,GUJARAT
351010,GUJARAT
351011,GUJARAT
351012,GUJARAT
351013,GUJARAT
351014,GUJARAT
351015,GUJARAT
351016,GUJARAT
351017,GUJARAT
351018,GUJARAT
351019,GUJARAT
351020,GUJARAT
351021,GUJARAT
351022,GUJARAT
351023,GUJARAT
351024,GUJARAT
351025,GUJARAT
351026,GUJARAT
351027,GUJARAT
351028,GUJARAT
351029,GUJARAT
351030,GUJARAT
351031,GUJARAT
351032,GUJARAT
351033,GUJARAT
351034,GUJARAT
351035,GUJARAT
351036,GUJARAT
351037,GUJARAT
351038,GUJARAT
351039,GUJARAT
351040,GUJARAT
351041,GUJARAT
351042,GUJARAT
351043,GUJARAT
351044,GUJARAT
351045,GUJARAT
351046,GUJARAT
351047,GUJARAT
351048,GUJARAT
351049,GUJARAT
351050,GUJARAT
351051,GUJARAT
351052,GUJARAT
351053,GUJARAT
351054,GUJARAT
351055,GUJARAT
351056,GUJARAT
351057,GUJARAT
351058,GUJARAT
351059,GUJARAT
351060,GUJARAT
351061,GUJARAT
351062,GUJARAT
351063,GUJARAT
351064,GUJARAT
351065,GUJARAT
351066,GUJARAT
351067,GUJARAT
351068,GUJARAT
351069,GUJARAT
351070,GUJARAT
351071,GUJARAT
351072,GUJARAT
351073,GUJARAT
351074,GUJARAT
351075,GUJARAT
351076,GUJARAT
351077,GUJARAT
351078,GUJARAT
351079,GUJARAT
351080,GUJARAT
351081,GUJARAT
351082,GUJARAT
351083,GUJARAT
351084,GUJARAT
352001,GUJARAT
352002,GUJARAT
352003,GUJARAT
352004,GUJARAT
352005,GUJARAT
352006,GUJARAT
352007,GUJARAT
352008,GUJARAT
352009,GUJARAT
352010,GUJARAT
352011,GUJARAT
352012,GUJARAT
352013,GUJARAT
352014,GUJARAT
352015,GUJARAT
352016,GUJARAT
352017,GUJARAT
352018,GUJARAT
352019,GUJARAT
352020,GUJARAT
352021,GUJARAT
352022,GUJARAT
352023,GUJARAT
352024,GUJARAT
352025,GUJARAT
352026,GUJARAT
352027,GUJARAT
352028,GUJARAT
352029,GUJARAT
352030,GUJARAT
352031,GUJARAT
352032,GUJARAT
352033,GUJARAT
352034,GUJARAT
352035,GUJARAT
352036,GUJARAT
352037,GUJARAT
352038,GUJARAT
352039,GUJARAT
352040,GUJARAT
352041,GUJARAT
352042,GUJARAT
352043,GUJARAT
352044,GUJARAT
352045,GUJARAT
352046,GUJARAT
352047,GUJARAT
352048,GUJARAT
352049,GUJARAT
352050,GUJARAT
352051,GUJARAT
352052,GUJARAT
352053,GUJARAT
352054,GUJARAT
352055,GUJARAT
352056,GUJARAT
352057,GUJARAT
352058,GUJARAT
352059,GUJARAT
352060,GUJARAT
352061,GUJARAT
352062,GUJARAT
352063,GUJARAT
352064,GUJARAT
352065,GUJARAT
352066,GUJARAT
352067,GUJARAT
352068,GUJARAT
352069,GUJARAT
352070,GUJARAT
352071,GUJARAT
352072,GUJARAT
352073,GUJARAT
352074,GUJARAT
352075,GUJARAT
352076,GUJARAT
352077,GUJARAT
352078,GUJARAT
352079,GUJARAT
352080,GUJARAT
352081,GUJARAT
352082,GUJARAT
352083,GUJARAT
352084,GUJARAT
352085,GUJARAT
352086,GUJARAT
352087,GUJARAT
352088,GUJARAT
352089,GUJARAT
352090,GUJARAT
352091,GUJARAT
352092,GUJARAT
352093,GUJARAT
352094,GUJARAT
352095,GUJARAT
352096,GUJARAT
352097,GUJARAT
352098,GUJARAT
352099,GUJARAT
352100,GUJARAT
352101,GUJARAT
352102,GUJARAT
352103,GUJARAT
352104,GUJARAT
352105,GUJARAT
352106,GUJARAT
352107,GUJARAT
352108,GUJARAT
352109,GUJARAT
352110,GUJARAT
352111,GUJARAT
352112,GUJARAT
352113,GUJARAT
352114,GUJARAT
352115,GUJARAT
352116,GUJARAT
352117,GUJARAT
352118,GUJARAT
352119,GUJARAT
352120,GUJARAT
352121,GUJARAT
352122,GUJARAT
352123,GUJARAT
352124,GUJARAT
352125,GUJARAT
352126,GUJARAT
352127,GUJARAT
352128,GUJARAT
352129,GUJARAT
352130,GUJARAT
352131,GUJARAT
352132,GUJARAT
352133,GUJARAT
352134,GUJARAT
352135,GUJARAT
352136,GUJARAT
352137,GUJARAT
352138,GUJARAT
352139,GUJARAT
352140,GUJARAT
352201,GUJARAT
354001,GUJARAT
354002,GUJARAT
354003,GUJARAT
354004,GUJARAT
354005,GUJARAT
354006,GUJARAT
354007,GUJARAT
354008,GUJARAT
354009,GUJARAT
354010,GUJARAT
354011,GUJARAT
354012,GUJARAT
354013,GUJARAT
354014,GUJARAT
354015,GUJARAT
354016,GUJARAT
