node.number,id,status,active.comp.shunt.adm.to.grnd.MW,reactive.comp.shunt.adm.to.grnd.MVAR
131164,C1,1,0,4.587
131165,C1,1,0,6.303
131166,C1,1,0,2.661
131167,C1,1,0,10.988
131168,C1,1,0,17.034
131169,C1,1,0,1.803
131171,C1,1,0,7.193
131173,C1,1,0,4.8
131174,C1,1,0,3.66
131175,C1,1,0,1.466
131176,C1,1,0,15.111
131177,C1,1,0,3.215
131178,C1,1,0,3.493
131179,C1,1,0,0.902
131180,C1,1,0,11.699
131181,C1,1,0,11.699
131182,C1,1,0,11.889
131183,C1,1,0,5.865
131184,C1,1,0,3.666
131185,C1,1,0,3.373
131186,C1,1,0,5.8
131187,C1,1,0,6.91
131188,C1,1,0,3.607
131191,C1,1,0,0.451
131196,C1,1,0,1.803
131198,C1,1,0,1.353
131199,C1,1,0,1.803
131600,C1,1,0,9.479
131602,C1,1,0,3.604
131603,C1,1,0,3.666
131605,C1,1,0,12.604
131606,C1,1,0,1.091
131607,C1,1,0,10.748
131610,C1,1,0,8.283
131611,C1,1,0,10.893
131612,C1,1,0,10.125
131613,C1,1,0,2.207
131614,C1,1,0,0.902
131615,C1,1,0,3.009
132200,C1,1,0,32.106
132201,C1,1,0,110.733
132202,C1,1,0,110.732
132203,C1,1,0,37.827
132204,C1,1,0,19.986
132205,C1,1,0,35.964
132206,C1,1,0,53.843
132207,C1,1,0,11.334
132208,C1,1,0,57.673
132209,C1,1,0,30.852
132210,C1,1,0,22.279
132211,C1,1,0,15.172
132212,C1,1,0,37.442
132213,C1,1,0,22.306
132215,C1,1,0,45.963
132216,C1,1,0,57.193
132217,C1,1,0,71.113
132218,C1,1,0,58.288
132220,C1,1,0,11.153
132222,C1,1,0,11.334
132223,C1,1,0,11.215
132224,C1,1,0,11.334
132225,C1,1,0,15.346
132226,C1,1,0,38.351
132227,C1,1,0,11.334
132229,C1,1,0,48.268
132230,C1,1,0,39.985
132231,C1,1,0,19.845
132232,C1,1,0,4.012
132233,C1,1,0,11.334
132234,C1,1,0,18.135
132235,C1,1,0,5.457
132236,C1,1,0,11.153
132237,C1,1,0,49.073
132238,C1,1,0,2.773
132239,C1,1,0,46.473
132240,C1,1,0,43.302
132241,C1,1,0,63.672
132242,C1,1,0,47.786
132243,C1,1,0,115.066
132245,C1,1,0,39.082
132246,C1,1,0,47.365
132248,C1,1,0,26.577
132249,C1,1,0,38.02
132250,C1,1,0,55.89
132251,C1,1,0,15.346
132252,C1,1,0,26.451
132253,C1,1,0,5.333
132254,C1,1,0,13.666
132256,C1,1,0,43.801
132258,C1,1,0,11.153
132260,C1,1,0,21.81
132261,C1,1,0,8.055
132263,C1,1,0,19.039
132264,C1,1,0,4.123
132265,C1,1,0,36.269
132266,C1,1,0,18.429
132267,C1,1,0,22.376
132269,C1,1,0,27.601
132271,C1,1,0,8.669
132273,C1,1,0,6.987
132927,C1,1,0,39.68
140001,1,1,0,12.838
141102,1,1,0,12.838
141103,1,1,0,12.838
141114,1,1,0,87.09
141118,1,1,0,150
141161,1,1,0,12.838
141188,1,1,0,12.838
141192,1,1,0,130
141605,1,1,0,12.838
141627,1,1,0,15.483
141629,1,1,0,60
141636,1,1,0,15.483
141636,2,1,0,200.001
141684,1,1,0,12.838
141687,1,1,0,12.838
141692,1,1,0,12.838
144004,1,0,0,-113.38
144004,2,0,0,-113
144401,B1,0,0,-45.35
152209,1,1,0,40
152218,1,1,0,150
156009,1,1,0,75
161008,1,1,0,10.257
161012,1,1,0,38.707
161028,1,1,0,10.967
161032,1,1,0,64.512
161034,1,1,0,80
161054,1,1,0,38.707
161060,1,1,0,12.967
161062,1,1,0,64.512
161072,1,1,0,18.708
161076,1,1,0,40
161080,1,1,0,3.484
161082,1,1,0,100.001
161096,1,1,0,60
161101,1,1,0,150.001
161105,1,1,0,120.001
161109,1,1,0,150.001
161110,1,1,0,8
161112,1,1,0,120.001
161113,1,1,0,220.001
161114,1,1,0,80
161119,1,1,0,200.001
161128,1,1,0,80
161137,1,1,0.006,60
161144,1,1,0,38.707
161145,1,1,0,70
161148,1,1,0,80
161149,1,1,0,51.609
161153,1,1,0,100.001
161157,1,1,0,38.707
161174,1,1,0,10.515
161175,1,1,0,70
161182,1,1,0,150.001
161185,1,1,0,3.484
161612,1,1,0,70
161639,1,1,0,32.256
161667,1,1,0,60
161673,1,1,0,3.484
161683,1,1,0,150.001
161690,1,1,0,50
161697,1,1,0,60
161706,1,1,0,64.512
161716,1,1,0,80
161731,1,1,0,60
161735,1,1,0,100.001
161736,1,1,0,11.806
161743,1,1,0,32.256
161762,CW,1,0,0.4
161789,1,1,0,50
161790,1,1,0,60
161817,1,1,0,70
161823,1,1,0,60
161826,1,1,0,16.45
161835,1,1,0,70
161846,1,1,0,60
161851,1,1,0,32.256
161852,1,1,0,10.515
161860,1,1,0,50
161864,1,1,0,80
162216,CW,1,0,16.8
162217,1,0,0,-16.1
162217,CW,0,0,34.581
162226,CW,1,0,75
162230,1,0,0,-20.1
162233,1,0,0,-14.6
162237,1,1,0,-100
162237,CW,1,0,277.302
162238,CW,1,0,59
162240,CW,1,0,30
162260,CW,0,0,149.171
162280,1,1,0,516.003
162284,CW,1,0,33.6
162293,CW,0,0,-50.854
162314,1,1,0,-100
162390,CW,1,0,10.2
162395,CW,0,0,-20.341
162760,CW,1,0,81.5
164110,1,1,0,-125
164110,CW,0,0,13.954
164400,B1,0,0,-45.35
164401,B1,1,0,-112.5
164401,C1,1,0,-112.5
164402,B1,1,0,-45.352
164402,CW,1,0,101.701
164403,1,1,0,-125
164403,CW,0,0,5
164404,1,1,0,-250
164404,2,1,0,-300
164406,B1,0,0,-57
164408,B1,0,0,-113
164411,B1,0,0,-45.352
164412,B1,0,0,-113.329
164444,1,1,0,-113
164446,B1,0,0,-72.56
164451,B1,0,0,-125
164456,B1,0,0,-45.35
164457,1,1,0,-240
164458,1,1,0,-119
164459,1,1,0,-125
164460,1,1,0,-113
164461,1,1,0,-113
167761,1,1,0,-600.001
167773,1,1,0,-250
167773,2,1,0,-250
168417,1,1,0,-330
168417,2,1,0,-330
168429,1,1,0,-600.001
168458,1,1,0,-315
168459,1,1,0,-330
171100,1,1,0,275.009
171101,1,1,0,120.004
171101,2,1,0,120.004
171104,1,1,0,200.007
171105,1,1,0,42.772
171106,1,1,0,80.003
171108,1,1,0,122.004
171109,1,1,0,64.513
171110,1,1,0,350.012
171113,1,1,0,120.004
171115,1,1,0,200.007
171116,1,1,0,42.772
171117,1,1,0,150.005
171119,1,1,0,42.772
171121,1,1,0,120.004
171130,1,1,0,42.772
171131,1,1,0,50
171133,1,1,0,21.354
171135,1,1,0,200.007
171138,1,1,0,150.005
171142,1,1,0,120.004
171144,1,1,0,42.772
171147,1,1,0,125.004
171149,1,1,0,120.004
171150,1,1,0,100.003
171151,1,1,0,200.007
171154,1,1,0,42.772
171158,1,1,0,120.004
171162,1,1,0,42.772
171163,1,1,0,38.708
171164,1,1,0,64.513
171165,1,1,0,21.354
171168,1,1,0,32.257
171173,1,1,0,48.385
171177,1,1,0,21.354
171179,1,1,0,32.063
171181,1,1,0,200.007
171184,1,1,0,120.004
171188,1,1,0,64.513
171190,1,1,0,64.513
171199,1,1,0,150.005
171301,1,1,0,300.01
171307,1,1,0,150.005
171311,1,1,0,12.903
171313,1,1,0,64.513
171318,1,1,0,40.001
171319,1,1,0,50.002
171327,1,1,0,120.004
171331,1,1,0,50.002
171334,1,1,0,50.002
171336,1,1,0,175.006
171337,1,1,0,145.005
171345,1,1,0,25.805
171352,1,1,0,80.003
171354,1,1,0,35.482
171358,1,1,0,90.003
171360,1,1,0,100.003
171364,1,1,0,51.611
171366,1,1,0,64.513
171367,1,1,0,80.003
171389,1,1,0,42.772
171399,1,1,0,64.513
171508,1,1,0,200.007
171514,1,1,0,60.002
171518,1,1,0,150.005
171523,1,1,0,42.772
171533,1,1,0,25.805
171540,1,1,0,60.002
171546,1,1,0,60.002
171605,1,1,0,40.001
171609,1,1,0,40.001
171611,1,1,0,64.513
171617,1,1,0,120.004
171624,1,1,0,50.002
171626,1,1,0,29.031
171632,1,1,0,200.007
171638,1,1,0,12.903
171640,1,1,0,200.007
171646,1,1,0,21.354
171651,1,1,0,100.003
171661,1,1,0,42.772
171669,1,1,0,25.805
171672,1,1,0,25.805
171679,1,1,0,150.005
171685,1,1,0,16.128
171686,1,1,0,42.772
171690,1,1,0,200.007
171694,1,1,0,60.002
172590,1,1,0,200.007
172591,1,1,0,300.01
174058,1,1,0,-224.999
174401,B1,0,0,-57.14
174402,B1,0,0,-72
174414,1,0,0,-113
174416,1,0,0,-72
174427,B1,0,0,-45.35
174437,B1,0,0,-45.35
174440,B1,0,0,-45.35
174446,B1,0,0,-45.35
174466,B1,0,0,-45.35
174468,B1,0,0,-57.14
174468,B2,0,0,-57.14
174480,B1,0,0,-45.35
174482,B1,0,0,-45.35
174485,B1,0,0,-45.35
174499,1,0,0,-72
177405,B1,0,0,-215.63
177407,B1,0,0,-215.63
178710,1,0,0,-440
178710,2,0,0,-440
178714,1,0,0,-240
181126,1,1,0,6.451
182209,1,1,0,-20.2
182224,C1,1,0,22.673
184000,1,0,0,-113
184001,1,0,0,-45
184001,2,0,0,-45
184402,B1,0,0,-45.35
184402,B2,0,0,-113
184403,B1,1,0,-72.6
184404,1,0,0,-113
184404,B1,0,0,-46.09
184406,B1,0,0,-72.56
184407,1,0,0,-45.3
184407,B1,0,0,-72.6
184408,1,1,0,-71.999
184408,2,1,0,-112.998
184408,B1,1,0,-72.559
184417,B1,0,0,-73
184419,1,0,0,-57
184419,2,0,0,-57
184420,B1,0,0,-45.35
184421,B1,0,0,-45.35
184421,B2,0,0,-113
184422,1,0,0,-113
184422,B1,0,0,-57.14
184422,B2,0,0,-72.56
184423,B1,0,0,-72
184425,1,0,0,-113
184430,1,1,0,-113.33
184430,B1,1,0,-45.35
184431,1,1,0,-112.999
184432,1,0,0,-113
184432,B1,0,0,-112
184433,1,1,0,580.019
184435,B1,0,0,-45.351
184437,B1,1,0,-73
184437,B2,1,0,-113.379
184442,B2,0,0,-113.38
184443,1,0,0,-113
184443,B1,0,0,-125
184445,B1,1,0,-113
184447,1,1,0,-225
184448,B1,0,0,-72.56
184449,1,0,0,-240
184450,1,0,0,-113
184450,B1,0,0,-125
184451,B1,1,0,-113.379
184452,1,0,0,-113
184454,1,1,0,1000.034
184454,B1,0,0,-57.14
184458,B1,1,0,-72.6
184459,1,1,0,850.002
184460,1,0,0,-113.38
184460,B1,0,0,-113.38
184462,1,0,0,-113
184464,1,0,0,-57
184464,2,0,0,-57
184465,B1,0,0,-113.38
184465,B2,0,0,-113.38
184466,1,0,0,-113
184472,1,0,0,-72
184473,1,1,0,-113.38
184473,2,1,0,-113.38
184474,B1,1,0,-72.56
184474,B2,1,0,-113.379
184475,B1,1,0,-72.56
184475,B2,1,0,-113.379
184475,B3,1,0,-113.379
184475,B4,1,0,-113.379
184475,C1,0,0,1200
184476,1,0,0,-113.38
184479,BR,0,0,-72.56
184483,1,0,0,1414
184900,1,0,0,-113
184900,B1,0,0,-45.35
184901,B1,0,0,-45.35
184901,B2,0,0,-113.38
184901,B3,0,0,-113.38
184904,1,0,0,-113
184904,2,0,0,-113
184904,B1,0,0,-72.56
184917,B1,0,0,-72.56
184918,1,1,0,-112.998
184918,B1,1,0,-113.378
184919,B1,0,0,-72.6
184921,B1,1,0,-73
184921,C1,1,0,-45
184921,C2,0,0,1000
184922,B1,0,0,2500
184922,B2,1,0,-113.379
184922,B3,1,0,-113.379
184923,B1,0,0,-45.35
184925,B1,0,0,-45.35
184927,B1,1,0,-113.379
187000,1,1,0,-599.996
187700,B1,1,0,-215.999
187701,B1,1,0,-219.999
187701,B2,1,0,-219.999
187703,B1,1,0,-659.991
187704,B1,1,0,-600
187705,B1,1,0,-329.998
187706,B1,1,0,-224.999
187706,B2,1,0,-224.999
187707,1,0,0,-240
187708,1,0,0,-240
187806,1,0,0,-240
187882,1,1,0,-659.996
188258,1,1,0,-659.996
188405,1,1,0,-224.997
188405,2,1,0,-224.997
188449,1,0,0,-240
188512,1,1,0,-659.996
188705,1,1,0,-659.991
188706,1,1,0,-660
188707,1,1,0,-659.991
188708,1,1,0,-659.996
191139,1,1,0,70
191140,1,1,0,120
191193,1,1,0,120
191197,1,1,0,130
194409,1,0,0,-72
194426,B1,0,0,-45.35
211050,1,1,0,10
211050,2,1,0,10
211080,1,1,0,4.2
211080,2,1,0,4.2
211080,3,1,0,4.2
211100,1,1,0,4.2
211100,3,1,0,4.2
211110,1,1,0,8.4
211120,1,1,0,4.2
211150,1,1,0,8.4
211150,2,1,0,8.4
211160,1,1,0,4.2
211160,2,1,0,4.2
211170,1,1,0,16
211180,1,1,0,4.2
211180,2,1,0,4.2
211200,1,1,0,4.2
211200,2,1,0,4.2
211220,4,1,0,50
211280,1,1,0,-17
211301,1,1,0,16
211303,1,1,0,8
211306,1,1,0,16
211307,1,1,0,8
211312,1,1,0,16
211326,1,1,0,16
211370,1,0,0,0.36
211390,1,1,0,4.2
211390,2,1,0,4.2
211530,1,1,0,4.2
211530,3,1,0,4.2
211540,1,1,0,4.2
211540,2,1,0,4.2
211670,1,1,0,4.2
211670,3,1,0,4.2
211700,1,0,0,4.2
211700,3,0,0,-45
212021,TR,1,0,-90
212041,1,1,0,-17
212250,1,1,0,-10
212250,2,1,0,-10
212270,1,1,0,-10
212270,2,1,0,-10
212360,1,1,0,-22.5
212360,2,1,0,-22.5
212360,3,1,0,-22.5
212360,4,1,0,-22.5
214010,1,1,0,-45
214015,1,1,0,-112.5
214030,1,1,0,-225
214030,2,1,0,-90
214030,3,1,0,-45
214044,1,0,0,900
214044,2,1,0,225
214050,1,0,0,-225
214151,1,1,0,-225
214170,1,0,0,-45
214170,2,1,0,-45
214170,3,1,0,-90
214170,4,1,0,-90
214321,1,1,0,-57
214321,2,1,0,-57
214411,1,1,0,-225
214560,1,1,0,-112.5
214560,2,1,0,-112.5
216850,1,1,0,4.2
216850,3,1,0,4.2
221110,1,1,0,-17
221340,1,1,0,5
224002,1,0,0,-72
224050,1,1,0,-115
224415,1,1,0,-225
231050,1,1,0,10.4
231260,1,1,0,16.6
231260,3,1,0,16.6
231270,1,1,0,12.6
231270,2,1,0,12.6
231280,1,1,0,-20
234020,1,1,0,-57
234020,3,1,0,-57
251070,1,1,0,-45
261000,1,1,0,50
261010,1,1,0,30
261060,1,1,0,20
261100,1,1,0,-17
261131,1,0,0,30
263005,1,1,0,15
264134,1,1,0,-225
271000,1,1,0,-2
271000,2,1,0,-2
271220,2,1,0,-17
271600,1,1,0,-57
274001,1,1,0,-112.5
274002,1,1,0,-112.5
274080,1,1,0,-84.35
283300,1,1,0,5
283308,1,0,0,4
284002,1,0,0,-72
284002,2,0,0,-72
284003,1,0,0,-57
284008,1,0,0,-72
284009,1,0,0,-72
284010,1,0,0,-72
284010,2,0,0,-72
284011,1,1,0,-225
284013,1,0,0,-72
286611,1,1,0,0
311002,1,1,0,19.999
311003,1,0,0,0
311005,1,1,0,19.999
311006,1,1,0,71.997
311009,1,1,0,49.998
311011,1,1,0,19.999
311013,1,1,0,19.999
311020,1,1,0,19.999
311022,1,1,0,71.997
311023,1,1,0,49.998
311024,1,1,0,21.183
311025,1,1,0,19.999
311032,1,1,0,19.999
311036,1,1,0,19.999
311037,1,1,0,19.999
311075,1,1,0,49.998
311076,1,1,0,29.999
311102,1,1,0,52.958
314002,2,0,0,-113.38
314006,1,0,0,-57.14
314014,1,0,0,-72.56
314029,1,0,0,-72.56
314033,1,1,0,499.98
314049,1,0,0,-72.56
318007,1,1,0,-240
318028,1,1,0,-240
318029,1,1,0,-240
318030,1,1,0,-330
318032,1,1,0,-240
318033,1,1,0,-330
318038,1,1,0,-330
326005,1,1,0,50
336003,1,1,0,20
336004,1,1,0,20
336005,1,1,0,20
344001,1,0,0,-45.35
351002,CW,1,0,20
351004,CW,1,0,20
351005,1,1,0,42.369
351005,CW,1,0,7
351006,CW,1,0,10
351017,1,1,0,50.001
351018,1,1,0,42.369
351025,1,1,0,25
351025,CW,1,0,27
351029,1,1,0,20
351030,1,1,0,21.184
351031,1,1,0,60.001
351033,1,1,0,100.001
351034,1,1,0,60.001
351035,1,1,0,20
351043,1,1,0,20
351044,1,1,0,20
351055,1,1,0,20
351058,1,1,0,50.001
351067,CW,0,0,5
351068,CW,1,0,20
351069,1,1,0,50.001
351070,1,1,0,50.001
351071,1,1,0,50.001
351075,1,1,0,21.184
351076,CW,1,0,30
351084,CW,1,0,12
352012,1,1,0,250.003
352016,CW,0,0,5
352028,1,1,0,40
352028,CW,1,0,80.001
352030,CW,1,0,30
352047,1,1,0,10.592
352050,1,1,0,250.003
352053,1,0,0,-22.67
352054,CW,1,0,2
352062,1,1,0,50.001
352062,CW,0,0,8
352069,1,0,0,-22.67
352069,CW,1,0,12
352070,1,0,0,-22.67
352070,CW,1,0,7
352104,1,1,0,30
352109,CW,0,0,40
352113,1,1,0,50.001
352117,CW,0,0,27
352121,CW,1,0,30
352123,CW,1,0,30
352124,CW,1,0,25
352126,CW,1,0,30
352128,CW,1,0,100.001
352201,CW,1,0,20
354001,1,0,0,-45.35
354003,1,0,0,-57.14
354003,2,0,0,-113.38
354005,1,0,0,-72.56
354005,2,0,0,-45.35
354006,1,0,0,-113.38
354006,2,0,0,-45.35
354008,1,0,0,-57.14
354008,2,0,0,-45.35
354016,1,0,0,-45.35
354017,1,0,0,-113.38
354017,2,0,0,-45.35
354018,1,0,0,-113.38
354018,2,0,0,-45.35
354019,1,0,0,-113.38
354019,2,0,0,-45.35
354020,1,0,0,-113.38
354020,2,0,0,-45.35
354021,1,0,0,-113.38
354021,2,0,0,-45.35
354023,1,0,0,-57.14
354025,1,0,0,-113.38
354025,2,0,0,-45.35
354029,1,1,0,-72.56
354033,1,0,0,-113.38
356002,1,1,0,26.48
358136,1,1,0,-240
361003,1,1,0,99.999
361009,1,1,0,49.999
361012,1,1,0,20
361013,1,1,0,49.999
361014,1,1,0,49.999
361018,1,1,0,49.999
361020,1,1,0,99.999
361022,1,1,0,10
361023,1,1,0,10
361026,1,1,0,10
361029,1,1,0,20
361030,1,1,0,26.48
361036,1,1,0,10
361037,1,1,0,99.999
361038,1,1,0,10
361044,1,1,0,10.592
361047,1,1,0,49.999
361048,1,1,0,49.999
361049,1,1,0,49.999
361053,1,1,0,10.592
361055,1,1,0,26.48
361056,1,1,0,10
361059,1,1,0,71.999
361062,1,1,0,71.999
361063,1,1,0,49.999
361064,1,1,0,20
361065,1,1,0,74.999
361067,1,1,0,20
361071,1,1,0,25
361072,1,1,0,49.999
361083,1,1,0,20
361093,1,1,0,10
361094,1,1,0,49.999
361095,1,1,0,25
361099,1,1,0,10.592
361100,1,1,0,25
361101,1,1,0,25
361105,1,1,0,25
361109,1,1,0,49.999
361110,1,1,0,49.999
361112,1,1,0,49.999
361118,1,1,0,30
361119,1,1,0,49.999
361130,1,1,0,20
361132,1,1,0,20
361133,1,1,0,20
361135,1,1,0,49.999
361136,1,1,0,49.999
361138,1,1,0,49.999
361144,1,1,0,20
361168,1,1,0,25
361169,1,1,0,25
361178,1,1,0,20
361179,1,1,0,20
361180,1,1,0,89.999
361188,1,1,0,30
361190,1,1,0,20
361192,1,1,0,49.999
361193,1,1,0,20
361194,1,1,0,20
361195,1,1,0,20
361196,1,1,0,49.999
361198,1,1,0,20
361200,1,1,0,20
361203,1,1,0,49.999
361206,1,1,0,20
361216,1,1,0,20
361238,1,1,0,20
361243,1,1,0,49.999
361245,1,1,0,49.999
361248,1,1,0,20
361258,1,1,0,20
361259,1,1,0,20
362001,1,1,0,10
362040,1,1,0,199.997
364003,1,1,0,-45.35
364004,1,0,0,-45.35
364005,1,0,0,-45.35
364005,2,0,0,-45.35
364007,1,0,0,-45.35
364009,1,0,0,-57.14
364010,1,0,0,-45.35
364010,2,0,0,-45.35
364011,1,0,0,-45.35
364011,2,0,0,-45.35
364011,3,0,0,-113.38
364013,1,1,0,-112.5
364015,1,0,0,-113.38
364016,1,0,0,-45.35
364021,1,1,0,-45.35
364027,1,0,0,-72.56
368007,1,1,0,-330
368012,1,1,0,-330
368013,1,1,0,-330
368013,2,1,0,-330
368014,1,0,0,-240
368023,1,1,0,-240
368024,1,1,0,-240
368026,1,1,0,-240
368026,2,1,0,-240
368027,1,1,0,-330
368027,2,1,0,-330
368035,1,1,0,-330
368041,1,1,0,-330
368041,2,1,0,-330
371008,CW,1,0,7
371009,1,1,0,26.48
371009,CW,1,0,5
371012,1,1,0,26.48
371018,1,1,0,249.999
371019,1,1,0,50
371020,1,1,0,50
371022,1,1,0,10.592
371023,1,1,0,50
371031,1,1,0,26.48
371032,1,1,0,26.48
371036,1,1,0,50
371037,1,1,0,26.48
371037,CW,1,0,8
371038,1,1,0,15.888
371039,1,1,0,26.48
371040,1,1,0,15.888
371044,1,1,0,21.184
371046,1,1,0,50
371047,1,1,0,50
371050,1,1,0,10.592
371051,1,1,0,50
371051,2,1,0,25
371058,1,1,0,75
371065,CW,1,0,8
371068,CW,0,0,10
371077,1,0,0,20
371085,CW,1,0,20
371086,1,1,0,21.184
371110,1,1,0,26.48
371120,1,1,0,10.592
371121,1,1,0,10.592
371135,1,1,0,15.888
371137,1,0,0,25
371144,1,1,0,21.184
371151,1,1,0,25
371153,1,1,0,25
371155,1,1,0,21.184
371156,1,1,0,10
371159,1,1,0,26.48
371160,1,0,0,20
371160,CW,1,0,5
371161,1,0,0,20
371169,1,0,0,25
371171,1,0,0,20
371176,1,1,0,25
371177,1,1,0,25
371186,1,0,0,25
371192,CW,1,0,11
371202,1,0,0,25
371204,1,0,0,33
371204,CW,0,0,33
371210,CW,1,0,50
371211,CW,1,0,3
371223,1,1,0,10.592
371224,1,1,0,15.888
371240,1,0,0,25
371249,1,1,0,25
371251,1,1,0,31.776
371253,1,1,0,21.184
371256,1,1,0,25
371258,1,1,0,21.184
371268,1,1,0,25
371269,1,0,0,20
371276,CW,0,0,10
371279,CW,1,0,11
371287,1,1,0,25
371288,1,1,0,25
371295,1,1,0,50
371296,1,1,0,26.48
371298,1,1,0,26.48
371304,1,1,0,21.184
371305,1,1,0,50
371313,1,1,0,50
371314,1,1,0,50
371318,1,1,0,50
371320,1,1,0,20
371324,1,1,0,100
371331,1,1,0,50
371332,1,1,0,20
371333,1,1,0,20
371335,1,1,0,20
371401,1,0,0,20
371401,CW,1,0,10
371402,CW,1,0,16
371403,CW,1,0,39
371404,CW,1,0,15
371409,CW,1,0,10
371412,CW,1,0,15
372004,CW,1,0,20
372007,1,1,0,21.184
372058,CW,1,0,20
372067,1,1,0,20
372076,CW,0,0,17
372077,CW,0,0,69
372083,1,1,0,50
372091,1,1,0,119.999
372092,1,1,0,80
372094,1,1,0,119.999
372110,CW,1,0,60
372115,CW,1,0,70
372125,1,1,0,20
372126,1,1,0,5
372142,CW,1,0,22
372159,CW,1,0,10
372179,1,0,0,1000
372179,CW,1,0,40
372180,CW,1,0,25
372181,CW,0,0,25
372196,CW,1,0,10
372402,CW,1,0,50
372403,CW,1,0,20
372404,CW,1,0,-22
372405,CW,0,0,34
372406,CW,1,0,20
372407,CW,1,0,5
374002,1,0,0,-45.35
374003,1,0,0,-45.35
374004,1,0,0,-72.56
374005,1,0,0,-45.35
374006,1,1,0,635.509
374007,1,0,0,-45.35
374007,F,1,0,450.154
374008,1,0,0,-72.56
374009,1,0,0,-45.35
374010,1,0,0,-72.56
374011,1,0,0,-72.56
374011,2,0,0,-72.56
374012,1,0,0,-72.56
374012,F,1,0,1999.991
374013,1,0,0,-72.56
374021,1,1,0,-45.35
374028,1,0,0,-72.56
374031,1,0,0,-72.56
374032,1,0,0,-72.56
374032,2,0,0,-72.56
374040,1,0,0,-57.14
374040,2,0,0,-45.35
374041,1,0,0,-57.14
374042,1,0,0,-45.35
374101,1,0,0,-57
378021,1,1,0,-240
378040,1,1,0,-240
378046,1,1,0,-240
411008,1,1,0,20
411013,1,1,0,15
411017,1,1,0,10
411022,1,1,0,10
411031,1,1,0,15
411056,1,1,0,10
411065,1,1,0,10
411067,1,1,0,10
411069,1,1,0,10
411071,1,1,0,10
411079,1,1,0,10
411087,1,1,0,20
414001,1,0,0,-225
414005,1,1,0,-72
414005,2,0,0,-112
414006,1,0,0,-330
414008,1,0,0,-225
414010,1,1,0,-90
414031,1,0,0,-144
414066,1,0,0,-144
414068,1,0,0,-225
414071,1,0,0,-145
414090,1,1,0,-72
414091,1,1,0,-72
414093,1,0,0,-225
414102,1,0,0,-72
414405,1,1,0,-45
414471,1,0,0,-225
414492,1,1,0,100
418008,1,1,0,-480
418091,1,1,0,-240
418892,1,1,0,-300
421511,1,1,0,100
421513,1,1,0,150
421521,1,1,0,20
421534,1,1,0,100
421535,1,1,0,20
421537,1,1,0,30
421542,1,1,0,20
421544,1,1,0,50
421549,1,1,0,120
421551,1,1,0,60
