node.from.number,node.to.number,id,resistance.pu,reactance.pu,charging.susceptance.pu,ratingA,ratingB,ratingC,node.from.admittance.real.pu,node.from.admittance.imag.pu,node.to.admittance.real.pu,node.to.admittance.imag.pu,status,owner.number1,owner.fraction1,owner.number2,owner.fraction2,owner.number3,owner.fraction3,owner.number4,owner.fraction4,metered.end,length
171132,171520,1,0.00465,0.01168,0.00242,60,70,0,0,0,0,0,1,1,5,55,1,NA,NA,NA,NA,NA,NA
171132,171647,1,0.01303,0.03272,0.00677,60,70,0,0,0,0,0,1,2,14,55,1,NA,NA,NA,NA,NA,NA
171132,171647,2,0.01303,0.03272,0.00677,60,70,0,0,0,0,0,1,2,14,55,1,NA,NA,NA,NA,NA,NA
171132,171648,1,0.01861,0.04674,0.00967,60,70,0,0,0,0,0,1,2,20,55,1,NA,NA,NA,NA,NA,NA
171133,171528,1,0.02433,0.06109,0.01264,60,70,0,0,0,0,0,1,1,26.14,55,1,NA,NA,NA,NA,NA,NA
171133,171604,1,0.00931,0.02337,0.00483,60,70,0,0,0,0,0,1,1,10,55,1,NA,NA,NA,NA,NA,NA
171133,171629,1,0.04024,0.10105,0.0209,60,70,0,0,0,0,0,1,1,43.24,55,1,NA,NA,NA,NA,NA,NA
171133,171721,1,0.01578,0.03964,0.0082,60,70,0,0,0,0,0,0,2,16.96,55,1,NA,NA,NA,NA,NA,NA
171133,171722,1,0.02036,0.05113,0.01058,60,70,0,0,0,0,0,0,2,21.88,55,1,NA,NA,NA,NA,NA,NA
171135,171516,1,0.05189,0.13029,0.02695,60,70,0,0,0,0,0,0,1,55.75,55,1,NA,NA,NA,NA,NA,NA
171135,171545,1,0.00675,0.01694,0.0035,60,70,0,0,0,0,0,1,2,7.25,55,1,NA,NA,NA,NA,NA,NA
171135,171545,2,0.00675,0.01694,0.0035,60,70,0,0,0,0,0,1,2,7.25,55,1,NA,NA,NA,NA,NA,NA
171135,171546,1,0.04467,0.11218,0.0232,60,70,0,0,0,0,0,1,2,48,55,1,NA,NA,NA,NA,NA,NA
171135,171636,1,0.01398,0.0351,0.00726,60,70,0,0,0,0,0,1,1,15.02,55,1,NA,NA,NA,NA,NA,NA
171135,171636,2,0.01398,0.0351,0.00726,60,70,0,0,0,0,0,1,1,15.02,55,1,NA,NA,NA,NA,NA,NA
171135,171636,3,0.01398,0.0351,0.00726,60,70,0,0,0,0,0,1,1,15.02,55,1,NA,NA,NA,NA,NA,NA
171135,171776,1,0.0233,0.0584,0.0121,60,66,72,0,0,0,0,1,1,25,55,1,NA,NA,NA,NA,NA,NA
171136,191139,1,0.02147,0.05391,0.01115,60,70,0,0,0,0,0,1,1,23.07,55,1,NA,NA,NA,NA,NA,NA
171136,191195,1,0.04945,0.12417,0.02568,60,70,0,0,0,0,0,1,2,53.13,55,1,NA,NA,NA,NA,NA,NA
171138,171302,1,0.03744,0.094,0.01944,60,70,0,0,0,0,0,0,2,40.22,55,1,NA,NA,NA,NA,NA,NA
171138,171332,1,0.02094,0.05258,0.01088,60,70,0,0,0,0,0,1,1,22.5,55,1,NA,NA,NA,NA,NA,NA
171138,171341,1,0.02094,0.05258,0.01088,60,70,0,0,0,0,0,0,1,22.5,55,1,NA,NA,NA,NA,NA,NA
171138,171508,1,0.03127,0.07852,0.01624,60,70,0,0,0,0,0,1,1,33.6,55,1,NA,NA,NA,NA,NA,NA
171138,171508,2,0.03127,0.07852,0.01624,60,70,0,0,0,0,0,1,1,33.6,55,1,NA,NA,NA,NA,NA,NA
171138,171542,1,0.00931,0.02337,0.00483,60,70,0,0,0,0,0,1,2,10,55,1,NA,NA,NA,NA,NA,NA
171138,171553,1,0.03169,0.07958,0.01646,60,70,0,0,0,0,0,0,1,34.05,55,1,NA,NA,NA,NA,NA,NA
171138,171661,1,0.01415,0.03552,0.00735,60,70,0,0,0,0,0,1,1,15.2,55,1,NA,NA,NA,NA,NA,NA
171138,171662,1,0.0014,0.00351,0.00073,60,70,0,0,0,0,0,1,2,1.5,55,1,NA,NA,NA,NA,NA,NA
171138,171784,1,0.0186,0.0467,0.0097,60,66,72,0,0,0,0,1,1,20,55,1,NA,NA,NA,NA,NA,NA
171142,171518,1,0.01145,0.02875,0.00595,60,70,0,0,0,0,0,1,1,12.3,55,1,NA,NA,NA,NA,NA,NA
171142,171606,1,0.00795,0.01996,0.00413,60,70,0,0,0,0,0,1,1,8.54,55,1,NA,NA,NA,NA,NA,NA
171142,171619,1,0.0203,0.05096,0.01054,60,70,0,0,0,0,0,1,1,21.81,55,1,NA,NA,NA,NA,NA,NA
171142,171650,1,0.00195,0.00488,0.00101,60,70,0,0,0,0,0,1,1,2.09,55,1,NA,NA,NA,NA,NA,NA
171142,171651,1,0.01756,0.0441,0.00912,60,70,0,0,0,0,0,1,1,18.87,55,1,NA,NA,NA,NA,NA,NA
171142,171780,1,0.0056,0.014,0.0029,60,66,72,0,0,0,0,1,1,6,55,1,NA,NA,NA,NA,NA,NA
171144,171350,1,0.00793,0.01991,0.00412,60,70,0,0,0,0,0,1,2,8.52,55,1,NA,NA,NA,NA,NA,NA
171144,171377,1,0.01692,0.04249,0.00879,60,70,0,0,0,0,0,1,1,18.18,55,1,NA,NA,NA,NA,NA,NA
171144,171380,1,0.01061,0.02664,0.00551,60,70,0,0,0,0,0,1,1,11.4,55,1,NA,NA,NA,NA,NA,NA
171144,171383,1,0.0269,0.06754,0.01397,60,70,0,0,0,0,0,0,2,28.9,55,1,NA,NA,NA,NA,NA,NA
171144,171657,1,0.00931,0.02337,0.00483,60,70,0,0,0,0,0,1,1,10,55,1,NA,NA,NA,NA,NA,NA
171144,171677,1,0.01131,0.02839,0.00587,60,70,0,0,0,0,0,1,1,12.15,55,1,NA,NA,NA,NA,NA,NA
171147,171338,1,0.01899,0.04767,0.00986,60,70,0,0,0,0,0,1,1,20.4,55,1,NA,NA,NA,NA,NA,NA
171147,171394,1,0.02129,0.05346,0.01106,60,70,0,0,0,0,0,1,1,22.87,55,1,NA,NA,NA,NA,NA,NA
171147,171398,1,0.01433,0.03599,0.00744,60,70,0,0,0,0,0,1,1,15.4,55,1,NA,NA,NA,NA,NA,NA
171147,171543,1,0.02792,0.07011,0.0145,60,70,0,0,0,0,0,1,1,30,55,1,NA,NA,NA,NA,NA,NA
171147,171620,1,0.01796,0.0451,0.00933,60,70,0,0,0,0,0,1,1,19.3,55,1,NA,NA,NA,NA,NA,NA
171147,171633,1,0.01954,0.04908,0.01015,60,70,0,0,0,0,0,0,2,21,55,1,NA,NA,NA,NA,NA,NA
171149,171345,1,0.01915,0.0481,0.00995,60,70,0,0,0,0,0,1,1,20.58,55,1,NA,NA,NA,NA,NA,NA
171149,171345,2,0.01915,0.0481,0.00995,60,70,0,0,0,0,0,1,1,20.58,55,1,NA,NA,NA,NA,NA,NA
171149,171352,1,0.02969,0.07455,0.01542,60,70,0,0,0,0,0,1,1,31.9,55,1,NA,NA,NA,NA,NA,NA
171149,171537,1,0.00931,0.02337,0.00483,60,70,0,0,0,0,0,1,1,10,55,1,NA,NA,NA,NA,NA,NA
171149,171670,1,0.02575,0.06466,0.01338,60,70,0,0,0,0,0,1,1,27.67,55,1,NA,NA,NA,NA,NA,NA
171149,171670,2,0.02575,0.06466,0.01338,60,70,0,0,0,0,0,1,1,27.67,55,1,NA,NA,NA,NA,NA,NA
171149,191193,1,0.02793,0.06648,0.0153,85,70,0,0,0,0,0,1,1,30,56,1,NA,NA,NA,NA,NA,NA
171150,171309,1,0.00207,0.00519,0.00107,60,70,0,0,0,0,0,1,2,2.22,55,1,NA,NA,NA,NA,NA,NA
171150,171623,1,0.02131,0.05352,0.01107,60,70,0,0,0,0,0,1,1,22.9,55,1,NA,NA,NA,NA,NA,NA
171150,171659,1,0.00558,0.01402,0.0029,60,70,0,0,0,0,0,1,2,6,55,1,NA,NA,NA,NA,NA,NA
171150,171694,1,0.02993,0.07515,0.01554,60,70,0,0,0,0,0,1,1,32.16,55,1,NA,NA,NA,NA,NA,NA
171150,171774,1,0.0093,0.0234,0.0048,60,66,72,0,0,0,0,1,1,10,55,1,NA,NA,NA,NA,NA,NA
171151,171330,1,0.00931,0.02337,0.00483,60,70,0,0,0,0,0,0,2,10,55,1,NA,NA,NA,NA,NA,NA
171151,171393,1,0.0188,0.04721,0.00976,60,70,0,0,0,0,0,1,2,20.2,55,1,NA,NA,NA,NA,NA,NA
171151,171633,1,0.01117,0.02804,0.0058,60,70,0,0,0,0,0,1,1,12,55,1,NA,NA,NA,NA,NA,NA
171151,171743,1,0.00654,0.01642,0.0034,60,70,0,0,0,0,0,0,2,7.03,55,1,NA,NA,NA,NA,NA,NA
171154,171329,1,0.01668,0.04188,0.00866,60,70,0,0,0,0,0,1,2,17.92,55,1,NA,NA,NA,NA,NA,NA
171154,171385,1,0.04027,0.10111,0.02092,60,70,0,0,0,0,0,1,2,43.27,55,1,NA,NA,NA,NA,NA,NA
171154,171526,1,0.02106,0.05288,0.01094,60,70,0,0,0,0,0,1,1,22.63,55,1,NA,NA,NA,NA,NA,NA
171154,171531,1,0.02541,0.0638,0.0132,60,70,0,0,0,0,0,1,1,27.3,55,1,NA,NA,NA,NA,NA,NA
171154,171766,1,0.0328,0.0823,0.017,60,66,72,0,0,0,0,1,1,35.2,55,1,NA,NA,NA,NA,NA,NA
171154,171771,1,0.0172,0.0432,0.0089,60,66,72,0,0,0,0,1,1,18.5,55,1,NA,NA,NA,NA,NA,NA
171156,171199,1,0.0139,0.03489,0.00722,60,70,0,0,0,0,0,1,2,14.93,55,1,NA,NA,NA,NA,NA,NA
171156,171199,2,0.0139,0.03489,0.00722,60,70,0,0,0,0,0,1,2,14.93,55,1,NA,NA,NA,NA,NA,NA
171156,171385,1,0.0014,0.00351,0.00073,60,70,0,0,0,0,0,1,1,1.5,55,1,NA,NA,NA,NA,NA,NA
171156,171385,2,0.0014,0.00351,0.00073,60,70,0,0,0,0,0,1,1,1.5,55,1,NA,NA,NA,NA,NA,NA
171158,171337,1,0.02046,0.05137,0.01063,60,70,0,0,0,0,0,1,2,21.98,55,1,NA,NA,NA,NA,NA,NA
171158,171569,1,0.01917,0.04814,0.00996,60,70,0,0,0,0,0,1,2,20.6,55,1,NA,NA,NA,NA,NA,NA
171161,171353,1,0.01045,0.02623,0.00543,60,70,0,0,0,0,0,1,2,11.22,55,1,NA,NA,NA,NA,NA,NA
171161,171611,1,0.02792,0.07011,0.0145,60,70,0,0,0,0,0,1,1,30,55,1,NA,NA,NA,NA,NA,NA
171161,171611,2,0.02792,0.07011,0.0145,60,70,0,0,0,0,0,1,1,30,55,1,NA,NA,NA,NA,NA,NA
171162,171358,1,0.04764,0.11962,0.02474,60,70,0,0,0,0,0,1,1,51.19,55,1,NA,NA,NA,NA,NA,NA
171162,171395,1,0.03723,0.09348,0.01934,60,70,0,0,0,0,0,1,2,40,55,1,NA,NA,NA,NA,NA,NA
171162,171519,1,0.02885,0.07245,0.01499,60,70,0,0,0,0,0,1,1,31,55,1,NA,NA,NA,NA,NA,NA
171162,171678,1,0.03793,0.09523,0.0197,60,70,0,0,0,0,0,1,1,40.75,55,1,NA,NA,NA,NA,NA,NA
171163,171516,1,0.04337,0.1089,0.02253,60,70,0,0,0,0,0,1,2,46.6,55,1,NA,NA,NA,NA,NA,NA
171163,171737,1,0.01797,0.04513,0.00933,60,70,0,0,0,0,0,0,2,19.31,55,1,NA,NA,NA,NA,NA,NA
171163,171738,1,0.03433,0.0862,0.01783,60,70,0,0,0,0,0,0,2,36.89,55,1,NA,NA,NA,NA,NA,NA
171163,171782,1,0.0419,0.1052,0.0218,60,66,72,0,0,0,0,1,1,45,55,1,NA,NA,NA,NA,NA,NA
171164,171166,1,0.01229,0.03085,0.00638,60,70,0,0,0,0,0,1,1,13.2,55,1,NA,NA,NA,NA,NA,NA
171164,171306,1,0.00372,0.00935,0.00193,60,70,0,0,0,0,0,1,1,4,55,1,NA,NA,NA,NA,NA,NA
171164,171306,2,0.00372,0.00935,0.00193,60,70,0,0,0,0,0,1,1,4,55,1,NA,NA,NA,NA,NA,NA
171164,171308,1,0.0059,0.01482,0.00306,60,70,0,0,0,0,0,1,1,6.34,55,1,NA,NA,NA,NA,NA,NA
171164,171308,2,0.0059,0.01482,0.00306,60,70,0,0,0,0,0,1,1,6.34,55,1,NA,NA,NA,NA,NA,NA
171164,171333,1,0.03723,0.09348,0.01934,60,70,0,0,0,0,0,1,1,40,55,1,NA,NA,NA,NA,NA,NA
171164,171346,1,0.00419,0.01052,0.00218,60,70,0,0,0,0,0,1,1,4.5,55,1,NA,NA,NA,NA,NA,NA
171164,171346,2,0.00419,0.01052,0.00218,60,70,0,0,0,0,0,1,1,4.5,55,1,NA,NA,NA,NA,NA,NA
171164,171354,1,0.06729,0.16897,0.03495,60,70,0,0,0,0,0,1,1,72.3,55,1,NA,NA,NA,NA,NA,NA
171164,171354,2,0.06729,0.16897,0.03495,60,70,0,0,0,0,0,1,1,72.3,55,1,NA,NA,NA,NA,NA,NA
171164,171391,1,0.03723,0.09348,0.01934,60,70,0,0,0,0,0,1,2,40,55,1,NA,NA,NA,NA,NA,NA
171164,171768,1,0.0047,0.0117,0.0024,60,66,72,0,0,0,0,1,1,5,55,1,NA,NA,NA,NA,NA,NA
171164,171772,1,0.0042,0.0105,0.0022,60,66,72,0,0,0,0,1,1,4.5,55,1,NA,NA,NA,NA,NA,NA
171165,171527,1,0.01954,0.04908,0.01015,60,70,0,0,0,0,0,1,1,21,55,1,NA,NA,NA,NA,NA,NA
171165,171696,1,0.0242,0.06076,0.01257,60,70,0,0,0,0,0,1,1,26,55,1,NA,NA,NA,NA,NA,NA
171166,171346,1,0.00931,0.02337,0.00483,60,70,0,0,0,0,0,1,2,10,55,1,NA,NA,NA,NA,NA,NA
171166,171368,1,0.02579,0.06476,0.0134,60,70,0,0,0,0,0,1,1,27.71,55,1,NA,NA,NA,NA,NA,NA
171166,171625,1,0.00717,0.01799,0.00372,60,70,0,0,0,0,0,1,1,7.7,55,1,NA,NA,NA,NA,NA,NA
171166,171625,2,0.00717,0.01799,0.00372,60,70,0,0,0,0,0,1,1,7.7,55,1,NA,NA,NA,NA,NA,NA
171166,171634,1,0.00112,0.0028,0.00058,60,70,0,0,0,0,0,1,1,1.2,55,1,NA,NA,NA,NA,NA,NA
171166,171639,1,0.05426,0.13625,0.02818,60,70,0,0,0,0,0,1,1,58.3,55,1,NA,NA,NA,NA,NA,NA
171166,171639,2,0.05426,0.13625,0.02818,60,70,0,0,0,0,0,1,1,58.3,55,1,NA,NA,NA,NA,NA,NA
171167,171696,1,0.02513,0.0631,0.01305,60,70,0,0,0,0,0,1,2,27,55,1,NA,NA,NA,NA,NA,NA
171168,171183,1,0.054,0.1356,0.02805,60,70,0,0,0,0,0,1,2,58.02,55,1,NA,NA,NA,NA,NA,NA
171168,171540,1,0.01332,0.03344,0.00692,60,70,0,0,0,0,0,1,1,14.31,55,1,NA,NA,NA,NA,NA,NA
171168,171700,1,0.01619,0.04066,0.00841,60,70,0,0,0,0,0,0,2,17.4,55,1,NA,NA,NA,NA,NA,NA
171169,171170,1,0.00114,0.00285,0.00059,60,70,0,0,0,0,0,1,2,1.22,55,1,NA,NA,NA,NA,NA,NA
171169,171170,2,0.00114,0.00285,0.00059,60,70,0,0,0,0,0,1,2,1.22,55,1,NA,NA,NA,NA,NA,NA
171169,171189,1,0.0344,0.082,0.0189,50,100,0,0,0,0,0,1,1,0,1,1,NA,NA,NA,NA,NA,NA
171170,171189,1,0.03165,0.07534,0.01734,50,100,0,0,0,0,0,1,1,34,1,1,NA,NA,NA,NA,NA,NA
171170,171189,2,0.03165,0.07534,0.01734,50,100,0,0,0,0,0,1,1,34,1,1,NA,NA,NA,NA,NA,NA
171170,171190,1,0.02637,0.06621,0.01369,60,70,0,0,0,0,0,1,1,28.33,55,1,NA,NA,NA,NA,NA,NA
171170,171190,2,0.02637,0.06621,0.01369,220,220,0,0,0,0,0,1,1,28.33,55,1,NA,NA,NA,NA,NA,NA
171170,171759,1,0.0155,0.0389,0.0081,60,66,72,0,0,0,0,1,1,16.66,55,1,NA,NA,NA,NA,NA,NA
171170,171759,2,0.0155,0.0389,0.0081,60,66,72,0,0,0,0,1,1,16.66,55,1,NA,NA,NA,NA,NA,NA
171172,191129,1,0.04897,0.11656,0.02683,85,70,0,0,0,0,0,1,2,7.6,56,1,NA,NA,NA,NA,NA,NA
171173,171186,1,0.02262,0.05679,0.01175,60,70,0,0,0,0,0,1,1,24.3,55,1,NA,NA,NA,NA,NA,NA
171173,171399,1,0.00931,0.02337,0.00483,60,70,0,0,0,0,0,1,1,10,55,1,NA,NA,NA,NA,NA,NA
171173,171524,1,0.02969,0.07455,0.01542,60,70,0,0,0,0,0,1,2,31.9,55,1,NA,NA,NA,NA,NA,NA
171173,171534,1,0.01396,0.03506,0.00725,60,70,0,0,0,0,0,1,2,15,55,1,NA,NA,NA,NA,NA,NA
171173,171544,1,0.00931,0.02337,0.00483,60,70,0,0,0,0,0,1,1,10,55,1,NA,NA,NA,NA,NA,NA
171173,171607,1,0.02434,0.06111,0.01264,60,70,0,0,0,0,0,1,1,26.15,55,1,NA,NA,NA,NA,NA,NA
171173,171652,1,0.03547,0.08907,0.01842,60,70,0,0,0,0,0,1,1,38.11,55,1,NA,NA,NA,NA,NA,NA
171173,171655,1,0.00791,0.01986,0.00411,60,70,0,0,0,0,0,1,1,8.5,55,1,NA,NA,NA,NA,NA,NA
171173,171655,2,0.00791,0.01986,0.00411,60,70,0,0,0,0,0,1,1,8.5,55,1,NA,NA,NA,NA,NA,NA
171173,171669,1,0.02496,0.06268,0.01296,60,70,0,0,0,0,0,1,1,26.82,55,1,NA,NA,NA,NA,NA,NA
171174,171366,1,0.0064,0.01608,0.00333,60,70,0,0,0,0,0,1,2,6.88,55,1,NA,NA,NA,NA,NA,NA
171174,171514,1,0.02939,0.0738,0.01527,60,70,0,0,0,0,0,1,1,31.58,55,1,NA,NA,NA,NA,NA,NA
171174,171726,1,0.00161,0.00403,0.00083,60,70,0,0,0,0,0,0,2,1.73,55,1,NA,NA,NA,NA,NA,NA
171176,171616,1,0.03891,0.09769,0.02021,60,70,0,0,0,0,0,1,1,41.8,55,1,NA,NA,NA,NA,NA,NA
171176,171639,1,0.03118,0.07829,0.01619,60,70,0,0,0,0,0,1,2,33.5,55,1,NA,NA,NA,NA,NA,NA
171176,171639,2,0.03118,0.07829,0.01619,60,70,0,0,0,0,0,1,2,33.5,55,1,NA,NA,NA,NA,NA,NA
171177,171190,1,0.01861,0.04674,0.00967,60,70,0,0,0,0,0,1,1,20,55,1,NA,NA,NA,NA,NA,NA
171177,171190,2,0.01861,0.04674,0.00967,60,70,0,0,0,0,0,1,1,20,55,1,NA,NA,NA,NA,NA,NA
171177,171340,1,0.03723,0.09348,0.01934,60,70,0,0,0,0,0,1,1,40,55,1,NA,NA,NA,NA,NA,NA
171177,171344,1,0.01861,0.04674,0.00967,60,70,0,0,0,0,0,1,1,20,55,1,NA,NA,NA,NA,NA,NA
171177,171552,1,0.05001,0.12558,0.02598,60,70,0,0,0,0,0,1,1,53.74,55,1,NA,NA,NA,NA,NA,NA
171177,171559,1,0.0083,0.02084,0.00431,60,70,0,0,0,0,0,1,1,8.92,55,1,NA,NA,NA,NA,NA,NA
171177,171640,1,0.01707,0.04287,0.00887,60,70,0,0,0,0,0,1,1,18.34,55,1,NA,NA,NA,NA,NA,NA
171177,171640,2,0.01707,0.04287,0.00887,60,70,0,0,0,0,0,1,1,18.34,55,1,NA,NA,NA,NA,NA,NA
171177,171647,1,0.0349,0.08764,0.01813,60,70,0,0,0,0,0,1,1,37.5,55,1,NA,NA,NA,NA,NA,NA
171177,171648,1,0.01396,0.03506,0.00725,60,70,0,0,0,0,0,1,1,15,55,1,NA,NA,NA,NA,NA,NA
171177,171674,1,0.02164,0.05434,0.01124,60,70,0,0,0,0,0,1,1,23.25,55,1,NA,NA,NA,NA,NA,NA
171177,171693,1,0.02438,0.06123,0.01267,60,70,0,0,0,0,0,1,1,26.2,55,1,NA,NA,NA,NA,NA,NA
171177,171757,1,0.014,0.0351,0.0073,60,66,70,0,0,0,0,1,1,15,55,1,NA,NA,NA,NA,NA,NA
171178,171549,1,0.02727,0.06847,0.01416,60,70,0,0,0,0,0,1,1,29.3,55,1,NA,NA,NA,NA,NA,NA
171178,171549,2,0.02727,0.06847,0.01416,60,70,0,0,0,0,0,1,1,29.3,55,1,NA,NA,NA,NA,NA,NA
171178,171559,1,0.0075,0.01884,0.0039,60,70,0,0,0,0,0,1,1,8.06,55,1,NA,NA,NA,NA,NA,NA
171178,171559,2,0.0075,0.01884,0.0039,60,70,0,0,0,0,0,1,1,8.06,55,1,NA,NA,NA,NA,NA,NA
171179,171336,1,0.034808,0.087404,0.01808,60,70,0,0,0,0,0,1,2,37.4,55,1,NA,NA,NA,NA,NA,NA
171179,171336,2,0.034808,0.087404,0.01808,60,70,0,0,0,0,0,1,2,37.4,55,1,NA,NA,NA,NA,NA,NA
171179,171336,3,0.034808,0.087404,0.01808,60,70,0,0,0,0,0,1,2,37.4,55,1,NA,NA,NA,NA,NA,NA
171179,171548,1,0.00477,0.01197,0.00248,60,70,0,0,0,0,0,1,1,5.12,55,1,NA,NA,NA,NA,NA,NA
171179,171786,1,0.0168,0.0421,0.0087,60,66,72,0,0,0,0,1,1,18,55,1,NA,NA,NA,NA,NA,NA
171181,171303,1,0.03862,0.09699,0.02006,60,70,0,0,0,0,0,1,1,41.5,55,1,NA,NA,NA,NA,NA,NA
171181,171323,1,0.0242,0.06076,0.01257,60,70,0,0,0,0,0,1,1,26,55,1,NA,NA,NA,NA,NA,NA
171181,171369,1,0.0134,0.03365,0.00696,60,70,0,0,0,0,0,1,1,14.4,55,1,NA,NA,NA,NA,NA,NA
171181,171371,1,0.00977,0.02454,0.00508,60,70,0,0,0,0,0,1,1,10.5,55,1,NA,NA,NA,NA,NA,NA
171181,171371,2,0.00977,0.02454,0.00508,60,70,0,0,0,0,0,1,1,10.5,55,1,NA,NA,NA,NA,NA,NA
171181,171371,3,0.00977,0.02454,0.00508,60,70,0,0,0,0,0,1,1,10.5,55,1,NA,NA,NA,NA,NA,NA
171181,171613,1,0.01396,0.03506,0.00725,60,70,0,0,0,0,0,1,2,15,55,1,NA,NA,NA,NA,NA,NA
171181,171658,1,0.0081,0.02033,0.00421,60,70,0,0,0,0,0,1,1,8.7,55,1,NA,NA,NA,NA,NA,NA
171181,171658,2,0.0081,0.02033,0.00421,60,70,0,0,0,0,0,1,1,8.7,55,1,NA,NA,NA,NA,NA,NA
171183,171349,1,0.05527,0.13879,0.02871,60,70,0,0,0,0,0,1,2,59.39,55,1,NA,NA,NA,NA,NA,NA
171183,171365,1,0.03281,0.08238,0.01704,60,70,0,0,0,0,0,1,1,35.25,55,1,NA,NA,NA,NA,NA,NA
171183,171388,1,0.0806,0.20238,0.04186,60,70,0,0,0,0,0,0,1,86.6,55,1,NA,NA,NA,NA,NA,NA
171183,171601,1,0.03136,0.07876,0.01629,60,70,0,0,0,0,0,1,1,33.7,55,1,NA,NA,NA,NA,NA,NA
171183,171654,1,0.04519,0.11346,0.02347,60,70,0,0,0,0,0,1,1,48.55,55,1,NA,NA,NA,NA,NA,NA
171183,171690,1,0.04095,0.10283,0.02127,60,70,0,0,0,0,0,1,2,44,55,1,NA,NA,NA,NA,NA,NA
171183,171763,1,0.0298,0.0748,0.0155,60,66,72,0,0,0,0,1,1,32,55,1,NA,NA,NA,NA,NA,NA
171184,171367,1,0.0184,0.04621,0.00956,60,70,0,0,0,0,0,1,2,19.77,55,1,NA,NA,NA,NA,NA,NA
171184,171396,1,0.00558,0.01402,0.0029,60,70,0,0,0,0,0,1,2,6,55,1,NA,NA,NA,NA,NA,NA
171184,171615,1,0.02792,0.07011,0.0145,60,70,0,0,0,0,0,1,1,30,55,1,NA,NA,NA,NA,NA,NA
171184,171637,1,0.02978,0.07478,0.01547,60,70,0,0,0,0,0,1,1,32,55,1,NA,NA,NA,NA,NA,NA
171184,171644,1,0.01831,0.04597,0.00951,60,70,0,0,0,0,0,1,2,19.67,55,1,NA,NA,NA,NA,NA,NA
171184,171731,1,0.0245,0.0615,0.0127,60,66,72,0,0,0,0,1,1,26.3,55,1,NA,NA,NA,NA,NA,NA
171185,171314,1,0.06122,0.15372,0.0318,60,70,0,0,0,0,0,1,1,65.78,55,1,NA,NA,NA,NA,NA,NA
171185,171316,1,0.03837,0.09635,0.01993,60,70,0,0,0,0,0,1,1,41.23,55,1,NA,NA,NA,NA,NA,NA
171185,171349,1,0.05011,0.12583,0.02603,60,70,0,0,0,0,0,1,2,53.84,55,1,NA,NA,NA,NA,NA,NA
171185,171642,1,0.04519,0.11346,0.02347,60,70,0,0,0,0,0,1,1,48.55,55,1,NA,NA,NA,NA,NA,NA
171185,171668,1,0.00838,0.01994,0.00459,80,100,0,0,0,0,0,1,1,9,55,1,NA,NA,NA,NA,NA,NA
171185,171668,2,0.00838,0.01994,0.00459,80,100,0,0,0,0,0,1,1,9,55,1,NA,NA,NA,NA,NA,NA
171186,171643,1,0.00847,0.02127,0.0044,60,70,0,0,0,0,0,1,2,9.1,55,1,NA,NA,NA,NA,NA,NA
171186,171643,2,0.00847,0.02127,0.0044,60,70,0,0,0,0,0,1,2,9.1,55,1,NA,NA,NA,NA,NA,NA
171187,171319,1,0.04486,0.11264,0.0233,60,70,0,0,0,0,0,1,1,48.2,55,1,NA,NA,NA,NA,NA,NA
171187,171357,1,0.05007,0.12573,0.02601,60,70,0,0,0,0,0,1,1,53.8,55,1,NA,NA,NA,NA,NA,NA
171187,171386,1,0.01396,0.03506,0.00725,60,70,0,0,0,0,0,1,2,15,55,1,NA,NA,NA,NA,NA,NA
171187,171618,1,0.03164,0.07946,0.01644,60,70,0,0,0,0,0,1,2,34,55,1,NA,NA,NA,NA,NA,NA
171187,171773,1,0.0344,0.0865,0.0179,60,66,72,0,0,0,0,1,1,37,55,1,NA,NA,NA,NA,NA,NA
171188,171301,1,0.01163,0.02921,0.00604,60,70,0,0,0,0,0,1,1,12.5,55,1,NA,NA,NA,NA,NA,NA
171188,171385,1,0.0139,0.03489,0.00722,60,70,0,0,0,0,0,1,1,14.93,55,1,NA,NA,NA,NA,NA,NA
171188,171529,1,0.02867,0.07198,0.01489,60,70,0,0,0,0,0,1,2,30.8,55,1,NA,NA,NA,NA,NA,NA
171189,171190,1,0.05213,0.1241,0.02856,50,100,0,0,0,0,0,1,1,56,1,1,NA,NA,NA,NA,NA,NA
171189,171190,2,0.05213,0.1241,0.02856,50,100,0,0,0,0,0,1,1,56,1,1,NA,NA,NA,NA,NA,NA
171189,171237,1,0.02793,0.06648,0.0153,50,100,0,0,0,0,0,1,2,30,606,1,NA,NA,NA,NA,NA,NA
171189,171237,2,0.02793,0.06648,0.0153,50,100,0,0,0,0,0,1,2,30,606,1,NA,NA,NA,NA,NA,NA
171190,171536,1,0.01526,0.03833,0.00793,60,70,0,0,0,0,0,1,1,16.4,55,1,NA,NA,NA,NA,NA,NA
171190,171656,1,0.06171,0.15494,0.03205,60,70,0,0,0,0,0,1,2,66.3,55,1,NA,NA,NA,NA,NA,NA
171190,171656,2,0.06171,0.15494,0.03205,60,70,0,0,0,0,0,1,2,66.3,55,1,NA,NA,NA,NA,NA,NA
171190,171757,1,0.0279,0.0701,0.0145,60,66,72,0,0,0,0,1,1,30,55,1,NA,NA,NA,NA,NA,NA
171198,171725,1,0.02656,0.06669,0.0138,60,70,0,0,0,0,0,0,2,28.54,55,1,NA,NA,NA,NA,NA,NA
171198,171741,1,0.00334,0.00839,0.00174,60,70,0,0,0,0,0,0,2,3.59,55,1,NA,NA,NA,NA,NA,NA
